Gene stable ID,Strand,Chromosome/scaffold name,Gene description,Gene start (bp),Gene end (bp),Transcription start site (TSS)
Zm00001eb053520,-1,1,Zm00001e005310,268971531,268977125,268977034
Zm00001eb190420,1,4,Zm00001e112993,172470135,172471434,172470135
Zm00001eb366410,-1,8,Zm00001e028640,172072514,172075285,172075285
Zm00001eb183270,-1,4,Zm00001e022826,131390298,131392933,131392933
Zm00001eb037910,1,1,Zm00001e003783,203330304,203331068,203330304
Zm00001eb201990,1,4,Zm00001e024613,218184175,218184878,218184175
Zm00001eb431710,1,10,Zm00001e041742,146589369,146592169,146589369
Zm00001eb110290,1,2,Zm00001e010860,220473201,220475047,220473201
Zm00001eb422110,-1,10,Zm00001e040847,117432618,117433773,117433773
Zm00001eb422110,-1,10,Zm00001e040847,117432618,117433773,117433627
Zm00001eb104750,-1,2,Zm00001e010342,205200211,205206061,205204138
Zm00001eb104750,-1,2,Zm00001e010342,205200211,205206061,205206026
Zm00001eb104750,-1,2,Zm00001e010342,205200211,205206061,205205912
Zm00001eb104750,-1,2,Zm00001e010342,205200211,205206061,205206061
Zm00001eb389100,1,9,Zm00001e153096,110525542,110527076,110525542
Zm00001eb369570,-1,8,Zm00001e028921,178179290,178181686,178181686
Zm00001eb200940,1,4,Zm00001e024508,211127824,211135402,211127871
Zm00001eb200940,1,4,Zm00001e024508,211127824,211135402,211127824
Zm00001eb200940,1,4,Zm00001e024508,211127824,211135402,211127859
Zm00001eb148140,-1,3,Zm00001e126714,185096251,185096784,185096784
Zm00001eb419290,1,10,Zm00001e040551,99392747,99393214,99392747
Zm00001eb356230,-1,8,Zm00001e142911,138717226,138718050,138718050
Zm00001eb209440,1,4,Zm00001e025359,248643472,248644285,248643515
Zm00001eb209440,1,4,Zm00001e025359,248643472,248644285,248643472
Zm00001eb192860,-1,4,Zm00001e023741,180787034,180788740,180788692
Zm00001eb192860,-1,4,Zm00001e023741,180787034,180788740,180788740
Zm00001eb290550,1,6,Zm00001e031915,164981182,164983635,164981182
Zm00001eb138770,1,3,Zm00001e125528,140830107,140830578,140830107
Zm00001eb122440,-1,3,Zm00001e016708,10121157,10124038,10124038
Zm00001eb045000,1,1,Zm00001e106255,234279484,234282807,234279484
Zm00001eb160020,-1,3,Zm00001e020484,224878244,224879304,224879304
Zm00001eb417600,-1,10,Zm00001e156918,89365153,89365521,89365521
Zm00001eb337630,1,8,Zm00001e025970,21984426,21985378,21984426
Zm00001eb096590,-1,2,Zm00001e009534,172491438,172529903,172529903
Zm00001eb363970,1,8,Zm00001e028414,166749347,166753682,166749347
Zm00001eb104520,1,2,Zm00001e010322,204633150,204635114,204633150
Zm00001eb364250,-1,8,Zm00001e143681.m1,167515789,167517010,167516758
Zm00001eb364250,-1,8,Zm00001e143681.m1,167515789,167517010,167517010
Zm00001eb419400,1,10,Zm00001e040562,100241710,100263391,100241710
Zm00001eb264620,1,6,Zm00001e029430,29557734,29561250,29557734
Zm00001eb264620,1,6,Zm00001e029430,29557734,29561250,29557834
Zm00001eb264620,1,6,Zm00001e029430,29557734,29561250,29557894
Zm00001eb031300,-1,1,Zm00001e003194,175286669,175292085,175292027
Zm00001eb031300,-1,1,Zm00001e003194,175286669,175292085,175292085
Zm00001eb284310,1,6,Zm00001e031300,144097267,144100675,144097272
Zm00001eb284310,1,6,Zm00001e031300,144097267,144100675,144097267
Zm00001eb407680,-1,10,Zm00001e039448,8595888,8603354,8603354
Zm00001eb407680,-1,10,Zm00001e039448,8595888,8603354,8603156
Zm00001eb407680,-1,10,Zm00001e039448,8595888,8603354,8603226
Zm00001eb407680,-1,10,Zm00001e039448,8595888,8603354,8603196
Zm00001eb155980,1,3,Zm00001e020082,211836356,211857958,211836356
Zm00001eb155980,1,3,Zm00001e020082,211836356,211857958,211836437
Zm00001eb120240,1,3,Zm00001e016491,3999329,4001824,3999329
Zm00001eb335880,-1,8,Zm00001e139570,14984232,14985177,14985177
Zm00001eb041220,-1,1,Zm00001e004098,216990053,216991887,216991887
Zm00001eb288790,1,6,Zm00001e031744,160077780,160080149,160077878
Zm00001eb288790,1,6,Zm00001e031744,160077780,160080149,160077780
Zm00001eb119150,-1,3,Zm00001e016384,1851325,1854886,1854886
Zm00001eb119150,-1,3,Zm00001e016384,1851325,1854886,1854783
Zm00001eb119150,-1,3,Zm00001e016384,1851325,1854886,1854799
Zm00001eb122700,1,3,Zm00001e016743,11446430,11449247,11446430
Zm00001eb309060,1,7,Zm00001e033723,84302613,84306774,84302613
Zm00001eb309060,1,7,Zm00001e033723,84302613,84306774,84302620
Zm00001eb379510,1,9,Zm00001e036725,30609074,30611726,30609119
Zm00001eb379510,1,9,Zm00001e036725,30609074,30611726,30609074
Zm00001eb440290,-1,scaf_275,Zm00001e159610,61466,65227,65227
Zm00001eb393660,-1,9,Zm00001e038095,131016009,131018318,131018318
Zm00001eb374650,1,9,Zm00001e150561,14396429,14397264,14396429
Zm00001eb353210,-1,8,Zm00001e027415,126500371,126501739,126501739
Zm00001eb305450,1,7,Zm00001e033316,33038062,33047035,33038062
Zm00001eb060740,1,1,Zm00001e005989,294633773,294634388,294633773
Zm00001eb364380,-1,8,Zm00001e028444,167872640,167875900,167875900
Zm00001eb364380,-1,8,Zm00001e028444,167872640,167875900,167875868
Zm00001eb409750,-1,10,Zm00001e039642,19718524,19722048,19722048
Zm00001eb409750,-1,10,Zm00001e039642,19718524,19722048,19722020
Zm00001eb368630,1,8,Zm00001e144016,176576910,176580544,176576910
Zm00001eb219330,-1,5,Zm00001e012464,20062498,20068542,20068542
Zm00001eb045010,1,1,Zm00001e106256,234285711,234286244,234285711
Zm00001eb276790,-1,6,Zm00001e030592,112937090,112940915,112940915
Zm00001eb149860,1,3,Zm00001e019478,191319839,191323625,191319839
Zm00001eb148350,1,3,Zm00001e019324,186055720,186065598,186055720
Zm00001eb386150,-1,9,Zm00001e037388,93917725,93921073,93921073
Zm00001eb212060,-1,5,Zm00001e011783,3113812,3124817,3123428
Zm00001eb212060,-1,5,Zm00001e011783,3113812,3124817,3124817
Zm00001eb212060,-1,5,Zm00001e011783,3113812,3124817,3123994
Zm00001eb036870,-1,1,Zm00001e105323,199234311,199234955,199234955
Zm00001eb327410,-1,7,Zm00001e035544,174465844,174470838,174470807
Zm00001eb327410,-1,7,Zm00001e035544,174465844,174470838,174470838
Zm00001eb020530,-1,1,Zm00001e102036,76667359,76668076,76668076
Zm00001eb382920,1,9,Zm00001e037066,63711814,63712110,63711814
Zm00001eb279660,-1,6,Zm00001e030860,123754361,123758156,123758156
Zm00001eb388340,1,9,Zm00001e037602,106784141,106790199,106784519
Zm00001eb388340,1,9,Zm00001e037602,106784141,106790199,106784141
Zm00001eb388340,1,9,Zm00001e037602,106784141,106790199,106787705
Zm00001eb414960,-1,10,Zm00001e040139,73834097,73843858,73843858
Zm00001eb273200,1,6,Zm00001e030261,98247351,98247784,98247351
Zm00001eb290430,-1,6,Zm00001e149694,164671404,164672099,164672099
Zm00001eb225880,-1,5,Zm00001e129575,52627125,52642869,52642869
Zm00001eb078230,1,2,Zm00001e116082,33439003,33439593,33439003
Zm00001eb104430,-1,2,Zm00001e010313,204384100,204386408,204386408
Zm00001eb104430,-1,2,Zm00001e010313,204384100,204386408,204386231
Zm00001eb150550,1,3,Zm00001e019536,192786728,192789449,192786728
Zm00001eb150550,1,3,Zm00001e019536,192786728,192789449,192786757
Zm00001eb295800,-1,6,Zm00001e032420,175927277,175938873,175938873
Zm00001eb295800,-1,6,Zm00001e032420,175927277,175938873,175938772
Zm00001eb433700,-1,10,Zm00001e041933,150378925,150385249,150385249
Zm00001eb136430,-1,3,Zm00001e018159,127563395,127564383,127564383
Zm00001eb210860,1,5,Zm00001e011661,1442099,1452731,1442099
Zm00001eb287190,1,6,Zm00001e031585,154797669,154831989,154797676
Zm00001eb287190,1,6,Zm00001e031585,154797669,154831989,154797669
Zm00001eb124200,-1,3,Zm00001e016899,17086458,17092299,17092299
Zm00001eb116800,-1,2,Zm00001e011446,239326471,239337775,239337775
Zm00001eb116800,-1,2,Zm00001e011446,239326471,239337775,239336963
Zm00001eb116800,-1,2,Zm00001e011446,239326471,239337775,239337770
Zm00001eb208860,-1,4,Zm00001e025299,247722167,247728935,247728935
Zm00001eb208860,-1,4,Zm00001e025299,247722167,247728935,247728862
Zm00001eb413830,-1,10,Zm00001e156245,65430955,65436670,65436670
Zm00001eb422590,-1,10,Zm00001e157705,119672086,119676232,119676232
Zm00001eb312630,1,7,Zm00001e034120,117620777,117624146,117620777
Zm00001eb096180,1,2,Zm00001e119674,170771480,170771713,170771480
Zm00001eb235250,1,5,Zm00001e131062,108802705,108803133,108802705
Zm00001eb059000,-1,1,Zm00001e107748,288904436,288905058,288905058
Zm00001eb207800,-1,4,Zm00001e025198,245737086,245740037,245740037
Zm00001eb094320,1,2,Zm00001e009302,158076559,158081145,158076648
Zm00001eb094320,1,2,Zm00001e009302,158076559,158081145,158076559
Zm00001eb191580,1,4,Zm00001e023616,176885239,176890102,176885418
Zm00001eb191580,1,4,Zm00001e023616,176885239,176890102,176885413
Zm00001eb191580,1,4,Zm00001e023616,176885239,176890102,176885239
Zm00001eb026170,-1,1,Zm00001e002607,117431935,117432272,117432272
Zm00001eb099480,1,2,Zm00001e009824,185719655,185722440,185719655
Zm00001eb292790,1,6,Zm00001e032133,169945654,169947123,169945654
Zm00001eb182290,-1,4,Zm00001e022734,123692211,123695505,123695505
Zm00001eb167000,1,4,Zm00001e021183,6730772,6732025,6730772
Zm00001eb078620,1,2,Zm00001e007706,34901510,34906207,34901510
Zm00001eb078620,1,2,Zm00001e007706,34901510,34906207,34901534
Zm00001eb066780,-1,2,Zm00001e006593,2779440,2785235,2785235
Zm00001eb066780,-1,2,Zm00001e006593,2779440,2785235,2784837
Zm00001eb030720,1,1,Zm00001e003120,170667152,170671518,170667152
Zm00001eb243590,-1,5,Zm00001e014804,175799673,175805264,175805264
Zm00001eb169040,-1,4,Zm00001e021380,16936098,16945479,16945479
Zm00001eb159330,1,3,Zm00001e127734,222708072,222708695,222708072
Zm00001eb011180,-1,1,Zm00001e001104,36021429,36022473,36022473
Zm00001eb222940,1,5,Zm00001e012798.m1,34991923,34993523,34991976
Zm00001eb222940,1,5,Zm00001e012798.m1,34991923,34993523,34991923
Zm00001eb188890,1,4,Zm00001e023378,167175476,167180480,167175538
Zm00001eb188890,1,4,Zm00001e023378,167175476,167180480,167175476
Zm00001eb364850,1,8,Zm00001e028489,168865502,168869455,168865502
Zm00001eb213230,-1,5,Zm00001e128254,4898320,4899046,4899046
Zm00001eb271500,1,6,Zm00001e030089,89058466,89059777,89058466
Zm00001eb028800,1,1,Zm00001e002912,154242056,154242597,154242056
Zm00001eb102370,-1,2,Zm00001e010118,197815690,197819361,197819360
Zm00001eb102370,-1,2,Zm00001e010118,197815690,197819361,197819361
Zm00001eb317460,-1,7,Zm00001e034605,141800352,141802904,141802845
Zm00001eb317460,-1,7,Zm00001e034605,141800352,141802904,141802904
Zm00001eb178120,1,4,Zm00001e022289,72291437,72296059,72291437
Zm00001eb438720,-1,scaf_194,Zm00001e159216,52823,56584,56584
Zm00001eb039660,1,1,Zm00001e003950,210130794,210159953,210130794
Zm00001eb039660,1,1,Zm00001e003950,210130794,210159953,210131064
Zm00001eb039660,1,1,Zm00001e003950,210130794,210159953,210131115
Zm00001eb329540,1,7,Zm00001e035740,179728550,179731398,179728550
Zm00001eb292170,1,6,Zm00001e032071,168715626,168716476,168715626
Zm00001eb310950,1,7,Zm00001e136845,102669818,102670665,102669818
Zm00001eb271110,1,6,Zm00001e147421,84936532,84936948,84936532
Zm00001eb079110,1,2,Zm00001e007759,37452016,37456625,37452016
Zm00001eb066630,1,2,Zm00001e006576,2498208,2502214,2498208
Zm00001eb320540,1,7,Zm00001e034893,152120926,152128343,152121021
Zm00001eb320540,1,7,Zm00001e034893,152120926,152128343,152120926
Zm00001eb334620,1,8,Zm00001e025665,9278164,9281153,9278369
Zm00001eb334620,1,8,Zm00001e025665,9278164,9281153,9278164
Zm00001eb334620,1,8,Zm00001e025665,9278164,9281153,9278372
Zm00001eb148690,1,3,Zm00001e019363,186907665,186909424,186907665
Zm00001eb033720,1,1,Zm00001e003420,187077716,187078362,187077716
Zm00001eb225840,-1,5,Zm00001e013083,52229925,52235056,52235056
Zm00001eb425520,-1,10,Zm00001e041130,129749598,129752499,129752499
Zm00001eb083880,-1,2,Zm00001e008200.m1,59206984,59413240,59351966
Zm00001eb083880,-1,2,Zm00001e008200.m1,59206984,59413240,59412274
Zm00001eb083880,-1,2,Zm00001e008200.m1,59206984,59413240,59413240
Zm00001eb117680,-1,2,Zm00001e121816,241338296,241339957,241339957
Zm00001eb332530,1,8,Zm00001e025465,1749178,1755251,1749178
Zm00001eb332530,1,8,Zm00001e025465,1749178,1755251,1749246
Zm00001eb332530,1,8,Zm00001e025465,1749178,1755251,1749244
Zm00001eb413810,1,10,Zm00001e040020,65327019,65333603,65327019
Zm00001eb413810,1,10,Zm00001e040020,65327019,65333603,65327108
Zm00001eb402450,-1,9,Zm00001e038922,157871768,157876860,157876860
Zm00001eb256180,1,5,Zm00001e015977,218984388,218985331,218984388
Zm00001eb369800,-1,8,Zm00001e028944,178431547,178435166,178435164
Zm00001eb369800,-1,8,Zm00001e028944,178431547,178435166,178435166
Zm00001eb025950,-1,1,Zm00001e103016,114668793,114669595,114669595
Zm00001eb042180,1,1,Zm00001e004202,222167527,222169235,222167527
Zm00001eb418510,-1,10,Zm00001e040466,95118083,95118737,95118737
Zm00001eb270370,1,6,Zm00001e029982,80327220,80337700,80327220
Zm00001eb270370,1,6,Zm00001e029982,80327220,80337700,80327250
Zm00001eb162840,-1,3,Zm00001e127998,233557010,233567796,233567796
Zm00001eb249330,-1,5,Zm00001e015315,195712472,195715932,195715932
Zm00001eb249330,-1,5,Zm00001e015315,195712472,195715932,195715822
Zm00001eb361660,-1,8,Zm00001e143485,159615701,159617260,159617260
Zm00001eb125060,1,3,Zm00001e016992,20789030,20791974,20789112
Zm00001eb125060,1,3,Zm00001e016992,20789030,20791974,20789030
Zm00001eb414390,-1,10,Zm00001e040081,70204665,70206459,70206459
Zm00001eb178890,1,4,Zm00001e022367,79357671,79361476,79357671
Zm00001eb397230,1,9,Zm00001e038440,144630996,144631800,144630996
Zm00001eb404480,1,9,Zm00001e039127,161751083,161752224,161751083
Zm00001eb272530,1,6,Zm00001e147698,94721400,94722169,94721400
Zm00001eb340520,-1,8,Zm00001e026233,39872178,39876061,39876061
Zm00001eb340520,-1,8,Zm00001e026233,39872178,39876061,39876049
Zm00001eb340520,-1,8,Zm00001e026233,39872178,39876061,39876018
Zm00001eb340520,-1,8,Zm00001e026233,39872178,39876061,39876024
Zm00001eb399070,-1,9,Zm00001e038615,149953652,149956754,149956754
Zm00001eb099520,-1,2,Zm00001e009827,185857043,185872415,185872415
Zm00001eb099520,-1,2,Zm00001e009827,185857043,185872415,185872397
Zm00001eb428680,1,10,Zm00001e041430,139505899,139508599,139505899
Zm00001eb429210,1,10,Zm00001e041487,140744646,140747191,140744646
Zm00001eb225600,-1,5,Zm00001e013064,51196493,51198714,51198714
Zm00001eb250500,-1,5,Zm00001e133580,203491827,203492168,203492168
Zm00001eb365640,-1,8,Zm00001e028556,170303841,170313168,170313168
Zm00001eb365640,-1,8,Zm00001e028556,170303841,170313168,170313123
Zm00001eb423830,1,10,Zm00001e040988,124061418,124064767,124061481
Zm00001eb423830,1,10,Zm00001e040988,124061418,124064767,124061418
Zm00001eb398630,-1,9,Zm00001e038579,148785607,148791383,148791383
Zm00001eb409670,-1,10,Zm00001e039631,19134575,19136743,19136743
Zm00001eb043590,-1,1,Zm00001e004365,229191115,229198244,229198244
Zm00001eb415190,1,10,Zm00001e040158,75819489,75822765,75819489
Zm00001eb308450,1,7,Zm00001e136181,75689130,75713798,75689130
Zm00001eb343850,-1,8,Zm00001e026542,71811012,71813177,71813177
Zm00001eb282220,-1,6,Zm00001e031101,135056967,135062545,135062545
Zm00001eb391290,1,9,Zm00001e153394,121195676,121196896,121195676
Zm00001eb166240,1,4,Zm00001e021117,5573009,5575682,5573093
Zm00001eb166240,1,4,Zm00001e021117,5573009,5575682,5573089
Zm00001eb166240,1,4,Zm00001e021117,5573009,5575682,5573009
Zm00001eb213140,-1,5,Zm00001e011885,4782245,4786576,4786576
Zm00001eb069900,1,2,Zm00001e115364,8634724,8635572,8634724
Zm00001eb232840,1,5,Zm00001e130443,85109430,85118319,85109430
Zm00001eb224040,-1,5,Zm00001e012905,40350149,40362554,40362554
Zm00001eb018440,1,1,Zm00001e001833,65766344,65767136,65766344
Zm00001eb261070,-1,6,Zm00001e144377,10865923,10866773,10866773
Zm00001eb307710,-1,7,Zm00001e033550,58473886,58474717,58474717
Zm00001eb380450,1,9,Zm00001e151267,37795794,37810313,37795794
Zm00001eb183060,-1,4,Zm00001e111808,130195660,130197606,130197606
Zm00001eb008690,-1,1,Zm00001e000846,26638227,26647909,26647909
Zm00001eb269290,1,6,Zm00001e029866,71501456,71503727,71501456
Zm00001eb073090,1,2,Zm00001e007157,15824964,15825850,15824964
Zm00001eb380220,-1,9,Zm00001e151201,35785794,35793517,35793517
Zm00001eb423080,-1,10,Zm00001e040931,121602528,121604760,121604760
Zm00001eb261540,-1,6,Zm00001e029262,12713512,12717960,12717960
Zm00001eb052730,1,1,Zm00001e005226,265713613,265714958,265713613
Zm00001eb412740,1,10,Zm00001e155959,53705109,53706838,53705109
Zm00001eb152180,-1,3,Zm00001e019718,199433428,199442478,199442478
Zm00001eb357870,-1,8,Zm00001e027842,145731386,145731879,145731879
Zm00001eb043090,-1,1,Zm00001e004318,227432982,227436878,227436878
Zm00001eb186690,-1,4,Zm00001e112552,158222178,158222675,158222675
Zm00001eb354540,1,8,Zm00001e027534,132934929,132936181,132934929
Zm00001eb162510,-1,3,Zm00001e127980,232725296,232729042,232729042
Zm00001eb034000,1,1,Zm00001e003445,187955870,187958878,187955870
Zm00001eb034000,1,1,Zm00001e003445,187955870,187958878,187955995
Zm00001eb001180,1,1,Zm00001e000122,3797680,3801321,3797680
Zm00001eb110910,-1,2,Zm00001e010920,222276828,222284941,222284941
Zm00001eb110910,-1,2,Zm00001e010920,222276828,222284941,222284841
Zm00001eb008010,-1,1,Zm00001e000780,23768189,23771469,23771469
Zm00001eb043060,1,1,Zm00001e004314,227406373,227410137,227406373
Zm00001eb043060,1,1,Zm00001e004314,227406373,227410137,227406415
Zm00001eb142830,1,3,Zm00001e018790,159975304,159995472,159975304
Zm00001eb142830,1,3,Zm00001e018790,159975304,159995472,159993405
Zm00001eb271830,1,6,Zm00001e147580,91545097,91548487,91545097
Zm00001eb283560,-1,6,Zm00001e031227,140907772,140911284,140911284
Zm00001eb368030,-1,8,Zm00001e028780,175551790,175555553,175555537
Zm00001eb368030,-1,8,Zm00001e028780,175551790,175555553,175555338
Zm00001eb368030,-1,8,Zm00001e028780,175551790,175555553,175555553
Zm00001eb015680,-1,1,Zm00001e001544,54022601,54026488,54026341
Zm00001eb015680,-1,1,Zm00001e001544,54022601,54026488,54026488
Zm00001eb083270,-1,2,Zm00001e008152,56273028,56274374,56274374
Zm00001eb395100,-1,9,Zm00001e038237,136913110,136918919,136918919
Zm00001eb395100,-1,9,Zm00001e038237,136913110,136918919,136918808
Zm00001eb386900,1,9,Zm00001e037464,98685637,98715714,98685637
Zm00001eb386900,1,9,Zm00001e037464,98685637,98715714,98698203
Zm00001eb073760,1,2,Zm00001e007229,18196764,18231936,18196764
Zm00001eb202940,1,4,Zm00001e024705,224637455,224643701,224637471
Zm00001eb202940,1,4,Zm00001e024705,224637455,224643701,224637605
Zm00001eb202940,1,4,Zm00001e024705,224637455,224643701,224637455
Zm00001eb313080,1,7,Zm00001e137336,121999339,122023307,121999339
Zm00001eb023840,1,1,Zm00001e102544,96168573,96170702,96168573
Zm00001eb069160,1,2,Zm00001e006812,7004561,7010509,7004561
Zm00001eb318120,-1,7,Zm00001e034668.m1,144090262,144093203,144093203
Zm00001eb318120,-1,7,Zm00001e034668.m1,144090262,144093203,144091581
Zm00001eb308650,1,7,Zm00001e033664,78902044,78902646,78902044
Zm00001eb047120,1,1,Zm00001e004690,242409085,242410825,242409085
Zm00001eb047120,1,1,Zm00001e004690,242409085,242410825,242409111
Zm00001eb125030,-1,3,Zm00001e016985,20688973,20690215,20690215
Zm00001eb402520,1,9,Zm00001e038929,158036642,158039658,158036642
Zm00001eb272650,-1,6,Zm00001e030203,95209011,95210748,95210748
Zm00001eb327740,-1,7,Zm00001e035574,175255690,175260462,175260110
Zm00001eb327740,-1,7,Zm00001e035574,175255690,175260462,175260462
Zm00001eb136160,1,3,Zm00001e018130,125618112,125621641,125618112
Zm00001eb063610,1,1,Zm00001e006272,302759012,302760205,302759012
Zm00001eb113260,-1,2,Zm00001e011148,229928919,229930603,229930603
Zm00001eb371600,1,9,Zm00001e150199,2507176,2517518,2507176
Zm00001eb219340,-1,5,Zm00001e012465,20072058,20110799,20110223
Zm00001eb219340,-1,5,Zm00001e012465,20072058,20110799,20110799
Zm00001eb082540,1,2,Zm00001e008074,51252158,51254244,51252158
Zm00001eb082540,1,2,Zm00001e008074,51252158,51254244,51252924
Zm00001eb428540,-1,10,Zm00001e041418,138818596,138823428,138823428
Zm00001eb202060,1,4,Zm00001e114266,218577452,218578328,218577452
Zm00001eb261440,1,6,Zm00001e029254,12447067,12452122,12447444
Zm00001eb261440,1,6,Zm00001e029254,12447067,12452122,12447067
Zm00001eb261440,1,6,Zm00001e029254,12447067,12452122,12449601
Zm00001eb261440,1,6,Zm00001e029254,12447067,12452122,12447737
Zm00001eb135290,-1,3,Zm00001e018026,116320098,116328217,116328217
Zm00001eb135290,-1,3,Zm00001e018026,116320098,116328217,116328211
Zm00001eb291980,1,6,Zm00001e032056,168296169,168304736,168296169
Zm00001eb406670,1,10,Zm00001e039366,4969388,4971288,4969388
Zm00001eb128160,1,3,Zm00001e017303,39318439,39321342,39318439
