Requested ID,Matched ID(s),Releases,Condition
Traes_6DS_972C7F490,TraesCS6B02G050700,109: TraesCS6B02G050700.193: TraesCS6B02G050700.1,T2up
Traes_6DS_972C7F490,TraesCS6A02G036100,109: TraesCS6A02G036100.193: TraesCS6A02G036100.1,T2up
Traes_5DL_C9385EE59,TraesCS5A02G114000,109: TraesCS5A02G114000.193: TraesCS5A02G114000.1,T2up
Traes_5DL_C9385EE59,TraesCS5B02G119000,109: TraesCS5B02G119000.193: TraesCS5B02G119000.1,T2up
Traes_5DL_C9385EE59,TraesCS5D02G127800,109: TraesCS5D02G127800.193: TraesCS5D02G127800.1,T2up
Traes_1AL_3BE18A46A,TraesCS1B02G267600,109: TraesCS1B02G267600.193: TraesCS1B02G267600.1,T2up
Traes_1AL_3BE18A46A,TraesCS1A02G257000,109: TraesCS1A02G257000.193: TraesCS1A02G257000.1,T2up
Traes_1AL_3BE18A46A,TraesCS1D02G256400,109: TraesCS1D02G256400.193: TraesCS1D02G256400.1,T2up
Traes_6AL_F9904D1D6,TraesCS6D02G393300,109: TraesCS6D02G393300.193: TraesCS6D02G393300.1,T2up
Traes_6AL_F9904D1D6,TraesCS6A02G410200,109: TraesCS6A02G410200.193: TraesCS6A02G410200.1,T2up
Traes_6AL_F9904D1D6,TraesCS6B02G456300,109: TraesCS6B02G456300.193: TraesCS6B02G456300.1,T2up
Traes_7DS_3903D6368,TraesCS7D02G118200,109: TraesCS7D02G118200.193: TraesCS7D02G118200.1,T2up
Traes_7DS_3903D6368,TraesCS7B02G017600,109: TraesCS7B02G017600.193: TraesCS7B02G017600.1,T2up
Traes_7DS_3903D6368,TraesCS7A02G119900,109: TraesCS7A02G119900.193: TraesCS7A02G119900.1,T2up
Traes_7BL_C42723CB2,TraesCS7A02G368300,109: TraesCS7A02G368300.193: TraesCS7A02G368300.1,T2up
Traes_7BL_C42723CB2,TraesCS7D02G354600,109: TraesCS7D02G354600.193: TraesCS7D02G354600.1,T2up
Traes_7BL_C42723CB2,TraesCS7B02G260200,109: TraesCS7B02G260200.193: TraesCS7B02G260200.1,T2up
Traes_3DL_377B12EAF,TraesCS3D02G481200,109: TraesCS3D02G481200.193: TraesCS3D02G481200.1,T2up
Traes_3DL_377B12EAF,TraesCS3B02G533300,109: TraesCS3B02G533300.193: TraesCS3B02G533300.1,T2up
Traes_3DL_377B12EAF,TraesCS3A02G486400,109: TraesCS3A02G486400.193: TraesCS3A02G486400.1,T2up
Traes_3DL_377B12EAF,TraesCS3A02G486100,109: TraesCS3A02G486100.193: TraesCS3A02G486100.1,T2up
Traes_3DL_377B12EAF,TraesCS3D02G481300,109: TraesCS3D02G481300.193: TraesCS3D02G481300.1,T2up
Traes_3DL_377B12EAF,TraesCS3B02G534300,109: TraesCS3B02G534300.193: TraesCS3B02G534300.1,T2up
Traes_7DL_3B76ADD67,TraesCS7A02G514600,109: TraesCS7A02G514600.193: TraesCS7A02G514600.1,T2up
Traes_7DL_3B76ADD67,TraesCS7D02G504900,109: TraesCS7D02G504900.193: TraesCS7D02G504900.1,T2up
Traes_7DL_3B76ADD67,TraesCS7B02G431100,109: TraesCS7B02G431100.193: TraesCS7B02G431100.1,T2up
Traes_5DL_1DEAF0A75,TraesCS5D02G487200,109: TraesCS5D02G487200.193: TraesCS5D02G487200.1,T2up
Traes_5DL_1DEAF0A75,TraesCS5B02G487500,109: TraesCS5B02G487500.193: TraesCS5B02G487500.1,T2up
Traes_7BS_733347AC0,TraesCS7A02G246100,109: TraesCS7A02G246100.193: TraesCS7A02G246100.1,T2up
Traes_7BS_733347AC0,TraesCS7D02G244600,109: TraesCS7D02G244600.193: TraesCS7D02G244600.1,T2up
Traes_7BS_733347AC0,TraesCS7B02G145400,109: TraesCS7B02G145400.193: TraesCS7B02G145400.1,T2up
Traes_2BL_453BA2709,TraesCS2D02G482500,109: TraesCS2D02G482500.193: TraesCS2D02G482500.1,T2up
Traes_2BL_453BA2709,TraesCS2B02G508900,109: TraesCS2B02G508900.193: TraesCS2B02G508900.1,T2up
Traes_2BL_453BA2709,TraesCS2A02G482400,109: TraesCS2A02G482400.193: TraesCS2A02G482400.1,T2up
Traes_1DS_5E944B531,TraesCS1D02G004300,109: TraesCS1D02G004300.193: TraesCS1D02G004300.1,T2up
Traes_1DS_5E944B531,TraesCS1B02G001500,109: TraesCS1B02G001500.193: TraesCS1B02G001500.1,T2up
Traes_2AL_979E96822,TraesCS2D02G300900,109: TraesCS2D02G300900.193: TraesCS2D02G300900.1,T2up
Traes_2AL_979E96822,TraesCS2B02G318000,109: TraesCS2B02G318000.193: TraesCS2B02G318000.1,T2up
Traes_2AL_979E96822,TraesCS2A02G302200,109: TraesCS2A02G302200.193: TraesCS2A02G302200.1,T2up
Traes_2DL_BB42BCD6A,TraesCS2A02G252800,109: TraesCS2A02G252800.193: TraesCS2A02G252800.1,T2up
Traes_2DL_BB42BCD6A,TraesCS2B02G272500,109: TraesCS2B02G272500.193: TraesCS2B02G272500.1,T2up
Traes_2DL_BB42BCD6A,TraesCS2D02G253400,109: TraesCS2D02G253400.193: TraesCS2D02G253400.1,T2up
Traes_2DL_545394EED,TraesCS2B02G505600,109: TraesCS2B02G505600.193: TraesCS2B02G505600.1,T2up
Traes_2DL_545394EED,TraesCS2D02G480100,109: TraesCS2D02G480100.193: TraesCS2D02G480100.1,T2up
Traes_5DL_D944482BC,TraesCS5A02G242200,109: TraesCS5A02G242200.193: TraesCS5A02G242200.1,T2up
Traes_5DL_D944482BC,TraesCS5D02G248800,109: TraesCS5D02G248800.193: TraesCS5D02G248800.1,T2up
Traes_5DL_D944482BC,TraesCS5B02G240300,109: TraesCS5B02G240300.193: TraesCS5B02G240300.1,T2up
Traes_1BS_71696403D,TraesCS1B02G112600,109: TraesCS1B02G112600.193: TraesCS1B02G112600.1,T2up
Traes_1BS_71696403D,TraesCS1D02G093800,109: TraesCS1D02G093800.193: TraesCS1D02G093800.1,T2up
Traes_1BS_71696403D,TraesCS1A02G102200,109: TraesCS1A02G102200.193: TraesCS1A02G102200.1,T2up
Traes_2DS_6BF2E65C2,TraesCS2D02G130900,109: TraesCS2D02G130900.193: TraesCS2D02G130900.1,T2up
Traes_2DS_6BF2E65C2,TraesCS2A02G128400,109: TraesCS2A02G128400.193: TraesCS2A02G128400.1,T2up
Traes_2DS_6BF2E65C2,TraesCS2B02G150500,109: TraesCS2B02G150500.193: TraesCS2B02G150500.1,T2up
Traes_5AL_A9B2624E6,TraesCS5A02G123700,109: TraesCS5A02G123700.193: TraesCS5A02G123700.1,T2up
Traes_5AL_A9B2624E6,TraesCS5B02G123300,109: TraesCS5B02G123300.193: TraesCS5B02G123300.1,T2up
Traes_5AL_A9B2624E6,TraesCS5D02G131600,109: TraesCS5D02G131600.193: TraesCS5D02G131600.1,T2up
Traes_2AL_8A7BAF255,TraesCS2A02G381800,109: TraesCS2A02G381800.193: TraesCS2A02G381800.1,T2up
Traes_2AL_8A7BAF255,TraesCS2B02G399100,109: TraesCS2B02G399100.193: TraesCS2B02G399100.1,T2up
Traes_1BS_F50019F2A,TraesCS1D02G107800,109: TraesCS1D02G107800.193: TraesCS1D02G107800.1,T2up
Traes_1BS_F50019F2A,TraesCS1A02G107000,109: TraesCS1A02G107000.193: TraesCS1A02G107000.1,T2up
Traes_1BS_F50019F2A,TraesCS1B02G124400,109: TraesCS1B02G124400.193: TraesCS1B02G124400.1,T2up
Traes_5AL_A962076C8,TraesCS6D02G363900,109: TraesCS6D02G363900.193: TraesCS6D02G363900.1,T2up
Traes_1BS_328E7387C,TraesCS1A02G055400,109: TraesCS1A02G055400.193: TraesCS1A02G055400.1,T2up
Traes_1BS_328E7387C,TraesCS1B02G072200,109: TraesCS1B02G072200.193: TraesCS1B02G072200.1,T2up
Traes_1BS_328E7387C,TraesCS1D02G056100,109: TraesCS1D02G056100.193: TraesCS1D02G056100.1,T2up
Traes_2DL_CB0208DE0,TraesCS2D02G361800,109: TraesCS2D02G361800.193: TraesCS2D02G361800.1,T2up
Traes_2DL_CB0208DE0,TraesCS2A02G364000,109: TraesCS2A02G364000.193: TraesCS2A02G364000.1,T2up
Traes_2DL_CB0208DE0,TraesCS2B02G382000,109: TraesCS2B02G382000.193: TraesCS2B02G382000.1,T2up
Traes_1AL_A5FB19E3C,TraesCS1B02G251900,109: TraesCS1B02G251900.193: TraesCS1B02G251900.1,T2up
Traes_1AL_A5FB19E3C,TraesCS1D02G239900,109: TraesCS1D02G239900.193: TraesCS1D02G239900.1,T2up
Traes_1AL_A5FB19E3C,TraesCS1A02G239700,109: TraesCS1A02G239700.193: TraesCS1A02G239700.1,T2up
Traes_7DS_8C23DD4C2,TraesCS7A02G219100,109: TraesCS7A02G219100.193: TraesCS7A02G219100.1,T2up
Traes_7DS_8C23DD4C2,TraesCS7D02G223000,109: TraesCS7D02G223000.193: TraesCS7D02G223000.1,T2up
Traes_2AS_FA532A2B7,TraesCS2B02G210100,109: TraesCS2B02G210100.193: TraesCS2B02G210100.1,T2up
Traes_2AS_FA532A2B7,TraesCS2D02G191300,109: TraesCS2D02G191300.193: TraesCS2D02G191300.1,T2up
Traes_6DL_30AD166CD,TraesCS6D02G383500,109: TraesCS6D02G383500.193: TraesCS6D02G383500.1,T2up
Traes_6DL_30AD166CD,TraesCS6A02G399300,109: TraesCS6A02G399300.193: TraesCS6A02G399300.1,T2up
Traes_4DS_C1A0731B6,TraesCS4B02G024700,109: TraesCS4B02G024700.193: TraesCS4B02G024700.1,T2up
Traes_4DS_C1A0731B6,TraesCS4D02G022400,109: TraesCS4D02G022400.193: TraesCS4D02G022400.1,T2up
Traes_7AS_3D6C5F052,TraesCS7B02G149600,109: TraesCS7B02G149600.193: TraesCS7B02G149600.1,T2up
Traes_7AS_3D6C5F052,TraesCS7D02G251900,109: TraesCS7D02G251900.193: TraesCS7D02G251900.1,T2up
Traes_7AS_3D6C5F052,TraesCS7A02G253300,109: TraesCS7A02G253300.193: TraesCS7A02G253300.1,T2up
Traes_2DL_897F01771,TraesCS2B02G598900,109: TraesCS2B02G598900.193: TraesCS2B02G598900.1,T2up
Traes_2DL_897F01771,TraesCS2D02G593800,109: TraesCS2D02G593800.193: TraesCS2D02G593800.1,T2up
Traes_2DL_897F01771,TraesCSU02G037100,109: TraesCSU02G037100.193: TraesCSU02G037100.1,T2up
Traes_2AS_915BF7045,TraesCS2D02G238900,109: TraesCS2D02G238900.193: TraesCS2D02G238900.1,T2up
Traes_2AS_915BF7045,TraesCS2B02G259400,109: TraesCS2B02G259400.193: TraesCS2B02G259400.1,T2up
Traes_2AS_915BF7045,TraesCS2A02G237400,109: TraesCS2A02G237400.193: TraesCS2A02G237400.1,T2up
Traes_4DL_BBA5E7BFC,TraesCS4D02G167600,109: TraesCS4D02G167600.193: TraesCS4D02G167600.1,T2up
Traes_4DL_BBA5E7BFC,TraesCS4A02G139600,109: TraesCS4A02G139600.193: TraesCS4A02G139600.1,T2up
Traes_4DL_BBA5E7BFC,TraesCS4B02G154700,109: TraesCS4B02G154700.193: TraesCS4B02G154700.1,T2up
Traes_2DL_231E42299,TraesCS2A02G444300,109: TraesCS2A02G444300.193: TraesCS2A02G444300.1,T2up
Traes_2DL_231E42299,TraesCS2D02G443400,109: TraesCS2D02G443400.193: TraesCS2D02G443400.1,T2up
Traes_2DL_231E42299,TraesCS2B02G465400,109: TraesCS2B02G465400.193: TraesCS2B02G465400.1,T2up
Traes_7AS_CBF8907D5,TraesCS7B02G149100,109: TraesCS7B02G149100.193: TraesCS7B02G149100.1,T2up
Traes_7AS_CBF8907D5,TraesCS7A02G242300,109: TraesCS7A02G242300.193: TraesCS7A02G242300.1,T2up
Traes_7AS_CBF8907D5,TraesCS7D02G241200,109: TraesCS7D02G241200.193: TraesCS7D02G241200.1,T2up
Traes_1BS_8BD3F7097,TraesCS4A02G497800,109: TraesCS4A02G497800.193: TraesCS4A02G497800.1,T2up
Traes_5AL_E153CEC65,TraesCS4D02G363900,109: TraesCS4D02G363900.193: TraesCS4D02G363900.1,T2up
Traes_5AL_E153CEC65,TraesCS5A02G540800,109: TraesCS5A02G540800.193: TraesCS5A02G540800.1,T2up
Traes_5AL_E153CEC65,TraesCS4B02G373400,109: TraesCS4B02G373400.193: TraesCS4B02G373400.1,T2up
Traes_2AS_20F993A96,TraesCS2B02G121700,109: TraesCS2B02G121700.193: TraesCS2B02G121700.1,T2up
Traes_2AS_20F993A96,TraesCS2D02G104400,109: TraesCS2D02G104400.193: TraesCS2D02G104400.1,T2up
Traes_2AS_20F993A96,TraesCS2A02G104700,109: TraesCS2A02G104700.193: TraesCS2A02G104700.1,T2up
Traes_5AL_BCA187DFF,TraesCS5A02G149600,109: TraesCS5A02G149600.193: TraesCS5A02G149600.1,T2up
Traes_5AL_BCA187DFF,TraesCS5D02G143300,109: TraesCS5D02G143300.193: TraesCS5D02G143300.1,T2up
Traes_5AL_BCA187DFF,TraesCS5B02G148300,109: TraesCS5B02G148300.193: TraesCS5B02G148300.1,T2up
Traes_6DL_66EED0036,TraesCS6D02G317100,109: TraesCS6D02G317100.193: TraesCS6D02G317100.1,T2up
Traes_6DL_66EED0036,TraesCS6B02G367200,109: TraesCS6B02G367200.193: TraesCS6B02G367200.1,T2up
Traes_6DL_66EED0036,TraesCS6A02G336800,109: TraesCS6A02G336800.193: TraesCS6A02G336800.1,T2up
Traes_4AS_D9731933C,TraesCS4B02G219100,109: TraesCS4B02G219100.193: TraesCS4B02G219100.1,T2up
Traes_4AS_D9731933C,TraesCS4A02G085100,109: TraesCS4A02G085100.193: TraesCS4A02G085100.1,T2up
Traes_4AS_D9731933C,TraesCS4D02G219300,109: TraesCS4D02G219300.193: TraesCS4D02G219300.1,T2up
Traes_6AS_DF6C22BF3,TraesCS6B02G151600,109: TraesCS6B02G151600.193: TraesCS6B02G151600.1,T2up
Traes_6AS_DF6C22BF3,TraesCS6A02G123400,109: TraesCS6A02G123400.193: TraesCS6A02G123400.1,T2up
Traes_6AS_DF6C22BF3,TraesCS6D02G113600,109: TraesCS6D02G113600.193: TraesCS6D02G113600.1,T2up
Traes_7AS_3F398FC29,TraesCS7B02G180900,109: TraesCS7B02G180900.193: TraesCS7B02G180900.1,T2up
Traes_7AS_3F398FC29,TraesCS7D02G279100,109: TraesCS7D02G279100.193: TraesCS7D02G279100.1,T2up
Traes_7AS_3F398FC29,TraesCS7A02G279300,109: TraesCS7A02G279300.193: TraesCS7A02G279300.1,T2up
Traes_7BS_E02DEC947,TraesCS7B02G052200,109: TraesCS7B02G052200.193: TraesCS7B02G052200.1,T2up
Traes_7BS_E02DEC947,TraesCS7A02G148600,109: TraesCS7A02G148600.193: TraesCS7A02G148600.1,T2up
Traes_7BS_E02DEC947,TraesCS7D02G150200,109: TraesCS7D02G150200.193: TraesCS7D02G150200.1,T2up
Traes_1AL_3A1D8DC66,TraesCS1B02G203000,109: TraesCS1B02G203000.193: TraesCS1B02G203000.1,T2up
Traes_1AL_3A1D8DC66,TraesCS1A02G177300,109: TraesCS1A02G177300.193: TraesCS1A02G177300.1,T2up
Traes_1AL_3A1D8DC66,TraesCS1D02G175700,109: TraesCS1D02G175700.193: TraesCS1D02G175700.1,T2up
Traes_2AL_09A85C194,TraesCS2D02G580900,109: TraesCS2D02G580900.193: TraesCS2D02G580900.1,T2up
Traes_2AL_09A85C194,TraesCS2A02G570100,109: TraesCS2A02G570100.193: TraesCS2A02G570100.1,T2up
Traes_2AL_09A85C194,TraesCSU02G037700,109: TraesCSU02G037700.193: TraesCSU02G037700.1,T2up
Traes_4DS_732407927,TraesCS4D02G055300,109: TraesCS4D02G055300.193: TraesCS4D02G055300.1,T2up
Traes_4DS_732407927,TraesCS4A02G259600,109: TraesCS4A02G259600.193: TraesCS4A02G259600.1,T2up
Traes_4DS_732407927,TraesCS7B02G089700,109: TraesCS7B02G089700.193: TraesCS7B02G089700.1,T2up
Traes_1AL_D7BDD58BD,TraesCS1A02G257200,109: TraesCS1A02G257200.193: TraesCS1A02G257200.1,T2up
Traes_1AL_D7BDD58BD,TraesCS1B02G267700,109: TraesCS1B02G267700.193: TraesCS1B02G267700.1,T2up
Traes_1AL_D7BDD58BD,TraesCS1D02G256500,109: TraesCS1D02G256500.193: TraesCS1D02G256500.1,T2up
Traes_5DL_ADF051D19,TraesCS5D02G126100,109: TraesCS5D02G126100.193: TraesCS5D02G126100.1,T2up
Traes_5DL_ADF051D19,TraesCS5B02G116500,109: TraesCS5B02G116500.193: TraesCS5B02G116500.1,T2up
Traes_7DL_74A27712F1,TraesCS7B02G262800,109: TraesCS7B02G262800.193: TraesCS7B02G262800.1,T2up
Traes_7DL_74A27712F1,TraesCS7D02G358000,109: TraesCS7D02G358000.193: TraesCS7D02G358000.1,T2up
Traes_7DL_74A27712F1,TraesCS7A02G364800,109: TraesCS7A02G364800.193: TraesCS7A02G364800.1,T2up
Traes_7DS_6E0632339,TraesCS7D02G252500,109: TraesCS7D02G252500.193: TraesCS7D02G252500.1,T2up
Traes_7DS_6E0632339,TraesCS7B02G150200,109: TraesCS7B02G150200.193: TraesCS7B02G150200.1,T2up
Traes_7DS_6E0632339,TraesCS7A02G253900,109: TraesCS7A02G253900.193: TraesCS7A02G253900.1,T2up
Traes_5AS_5D5E9BEBB,TraesCS5A02G115400,109: TraesCS5A02G115400.193: TraesCS5A02G115400.1,T2up
Traes_5AS_5D5E9BEBB,TraesCS5B02G115000,109: TraesCS5B02G115000.193: TraesCS5B02G115000.1,T2up
Traes_6DL_5E0FBA0EC,TraesCS6B02G443600,109: TraesCS6B02G443600.193: TraesCS6B02G443600.1,T2up
Traes_6DL_5E0FBA0EC,TraesCS6D02G385300,109: TraesCS6D02G385300.193: TraesCS6D02G385300.1,T2up
Traes_2AS_B421BB2AE,TraesCS2D02G104100,109: TraesCS2D02G104100.193: TraesCS2D02G104100.1,T2up
Traes_2AS_B421BB2AE,TraesCS2A02G104300,109: TraesCS2A02G104300.193: TraesCS2A02G104300.1,T2up
Traes_2AS_B421BB2AE,TraesCS2B02G121400,109: TraesCS2B02G121400.193: TraesCS2B02G121400.1,T2up
Traes_7BS_33486766B,TraesCS7A02G256500,109: TraesCS7A02G256500.193: TraesCS7A02G256500.1,T2up
Traes_7BS_33486766B,TraesCS7B02G154000,109: TraesCS7B02G154000.193: TraesCS7B02G154000.1,T2up
Traes_7BS_33486766B,TraesCS7D02G257900,109: TraesCS7D02G257900.193: TraesCS7D02G257900.1,T2up
Traes_4AS_4FE01FBA7,TraesCS4B02G124700,109: TraesCS4B02G124700.193: TraesCS4B02G124700.1,T2up
Traes_4AS_4FE01FBA7,TraesCS4A02G145500,109: TraesCS4A02G145500.193: TraesCS4A02G145500.1,T2up
Traes_4AS_4FE01FBA7,TraesCS4D02G153500,109: TraesCS4D02G153500.193: TraesCS4D02G153500.1,T2up
Traes_2BL_8C60DF19B,TraesCS2A02G570000,109: TraesCS2A02G570000.193: TraesCS2A02G570000.1,T2up
Traes_2BL_8C60DF19B,TraesCS2B02G627300,109: TraesCS2B02G627300.193: TraesCS2B02G627300.1,T2up
Traes_1DL_EFD05110D,TraesCS1A02G323500,109: TraesCS1A02G323500.193: TraesCS1A02G323500.1,T2up
Traes_1DL_EFD05110D,TraesCS1B02G336400,109: TraesCS1B02G336400.193: TraesCS1B02G336400.1,T2up
Traes_1DL_EFD05110D,TraesCS1D02G324400,109: TraesCS1D02G324400.193: TraesCS1D02G324400.1,T2up
Traes_1AL_110B76159,TraesCS1D02G434200,109: TraesCS1D02G434200.193: TraesCS1D02G434200.1,T2up
Traes_1AL_110B76159,TraesCS1B02G459600,109: TraesCS1B02G459600.193: TraesCS1B02G459600.1,T2up
Traes_1AL_110B76159,TraesCS1A02G425200,109: TraesCS1A02G425200.193: TraesCS1A02G425200.1,T2up
Traes_4AL_AF23ECF39,TraesCS4D02G075700,109: TraesCS4D02G075700.193: TraesCS4D02G075700.1,T2up
Traes_4AL_AF23ECF39,TraesCS4A02G237800,109: TraesCS4A02G237800.193: TraesCS4A02G237800.1,T2up
Traes_4AL_AF23ECF39,TraesCS4B02G077200,109: TraesCS4B02G077200.193: TraesCS4B02G077200.1,T2up
Traes_5DL_CB157FB12,TraesCS5A02G182100,109: TraesCS5A02G182100.193: TraesCS5A02G182100.1,T2up
Traes_5DL_CB157FB12,TraesCS5D02G186500,109: TraesCS5D02G186500.193: TraesCS5D02G186500.1,T2up
Traes_5DL_CB157FB12,TraesCS5B02G180100,109: TraesCS5B02G180100.193: TraesCS5B02G180100.1,T2up
Traes_5AL_865411218,TraesCS5A02G435000,109: TraesCS5A02G435000.193: TraesCS5A02G435000.1,T2up
Traes_5AL_865411218,TraesCS5D02G442800,109: TraesCS5D02G442800.193: TraesCS5D02G442800.1,T2up
Traes_5AL_865411218,TraesCS5B02G437900,109: TraesCS5B02G437900.193: TraesCS5B02G437900.1,T2up
Traes_7DS_13DC635B0,TraesCS7D02G086100,109: TraesCS7D02G086100.193: TraesCS7D02G086100.1,T2up
Traes_7DS_13DC635B0,TraesCS7A02G090800,109: TraesCS7A02G090800.193: TraesCS7A02G090800.1,T2up
Traes_7DS_13DC635B0,TraesCS4A02G390700,109: TraesCS4A02G390700.193: TraesCS4A02G390700.1,T2up
Traes_6DS_2D4C9B4C6,TraesCS6B02G234000,109: TraesCS6B02G234000.193: TraesCS6B02G234000.1,T2up
Traes_6DS_2D4C9B4C6,TraesCS6D02G177000,109: TraesCS6D02G177000.193: TraesCS6D02G177000.1,T2up
Traes_6BS_21C42C224,TraesCS6B02G020900,109: TraesCS6B02G020900.193: TraesCS6B02G020900.1,T2up
Traes_6BS_21C42C224,TraesCS6D02G017100,109: TraesCS6D02G017100.193: TraesCS6D02G017100.1,T2up
Traes_6BS_21C42C224,TraesCS6A02G013700,109: TraesCS6A02G013700.193: TraesCS6A02G013700.1,T2up
Traes_6BS_21C42C224,TraesCS6A02G013800,109: TraesCS6A02G013800.193: TraesCS6A02G013800.1,T2up
Traes_1DL_B9A3B03CF,TraesCS1B02G248800,109: TraesCS1B02G248800.193: TraesCS1B02G248800.1,T2up
Traes_1DL_B9A3B03CF,TraesCS1A02G234900,109: TraesCS1A02G234900.193: TraesCS1A02G234900.1,T2up
Traes_1DL_B9A3B03CF,TraesCS1D02G237300,109: TraesCS1D02G237300.193: TraesCS1D02G237300.1,T2up
Traes_7BL_A12452D09,TraesCS7B02G222000,109: TraesCS7B02G222000.193: TraesCS7B02G222000.1,T2up
Traes_1BL_164B154F3,TraesCS1D02G192700,109: TraesCS1D02G192700.193: TraesCS1D02G192700.1,T2up
Traes_1DL_0DF53C55A,TraesCS1A02G348800,109: TraesCS1A02G348800.193: TraesCS1A02G348800.1,T2up
Traes_1DL_0DF53C55A,TraesCS1D02G351800,109: TraesCS1D02G351800.193: TraesCS1D02G351800.1,T2up
Traes_1DL_0DF53C55A,TraesCS1B02G363500,109: TraesCS1B02G363500.193: TraesCS1B02G363500.1,T2up
Traes_5AL_84DE1EBDA,TraesCS5A02G138500,109: TraesCS5A02G138500.193: TraesCS5A02G138500.1,T2up
Traes_5AL_84DE1EBDA,TraesCS5B02G138600,109: TraesCS5B02G138600.193: TraesCS5B02G138600.1,T2up
Traes_5AL_84DE1EBDA,TraesCS5D02G152200,109: TraesCS5D02G152200.193: TraesCS5D02G152200.1,T2up
Traes_4AL_161D3D25E,TraesCS4A02G346400,109: TraesCS4A02G346400.193: TraesCS4A02G346400.1,T2up
Traes_4AL_161D3D25E,TraesCS5B02G338000,109: TraesCS5B02G338000.193: TraesCS5B02G338000.1,T2up
Traes_4DL_C3B650F31,TraesCS4B02G193200,109: TraesCS4B02G193200.193: TraesCS4B02G193200.1,T2up
Traes_4DL_C3B650F31,TraesCS4A02G110900,109: TraesCS4A02G110900.193: TraesCS4A02G110900.1,T2up
Traes_4DL_C3B650F31,TraesCS4D02G194200,109: TraesCS4D02G194200.193: TraesCS4D02G194200.1,T2up
Traes_5BL_32B427727,TraesCS5B02G377700,109: TraesCS5B02G377700.193: TraesCS5B02G377700.1,T2up
Traes_1DL_1B66F6277,TraesCS1D02G248600,109: TraesCS1D02G248600.193: TraesCS1D02G248600.1,T2up
Traes_1DL_1B66F6277,TraesCS1B02G259800,109: TraesCS1B02G259800.193: TraesCS1B02G259800.1,T2up
Traes_1DL_1B66F6277,TraesCS1A02G249100,109: TraesCS1A02G249100.193: TraesCS1A02G249100.1,T2up
Traes_6AL_96A26DCE1,TraesCS6B02G314500,109: TraesCS6B02G314500.193: TraesCS6B02G314500.1,T2up
Traes_6AL_96A26DCE1,TraesCS6A02G285600,109: TraesCS6A02G285600.193: TraesCS6A02G285600.1,T2up
Traes_2DL_7865F8015,TraesCS2D02G492700,109: TraesCS2D02G492700.193: TraesCS2D02G492700.1,T2up
Traes_2DL_7865F8015,TraesCS2B02G520600,109: TraesCS2B02G520600.193: TraesCS2B02G520600.1,T2up
Traes_2DL_7865F8015,TraesCS2A02G492400,109: TraesCS2A02G492400.193: TraesCS2A02G492400.1,T2up
Traes_3AL_F9CB475F5,TraesCS3A02G273300,109: TraesCS3A02G273300.193: TraesCS3A02G273300.1,T2up
Traes_3AL_F9CB475F5,TraesCS3B02G307000,109: TraesCS3B02G307000.193: TraesCS3B02G307000.1,T2up
Traes_3AL_F9CB475F5,TraesCS3D02G272700,109: TraesCS3D02G272700.193: TraesCS3D02G272700.1,T2up
Traes_7DL_F678CB096,TraesCS7B02G211100,109: TraesCS7B02G211100.193: TraesCS7B02G211100.1,T2up
Traes_7DL_F678CB096,TraesCS7D02G307900,109: TraesCS7D02G307900.193: TraesCS7D02G307900.1,T2up
Traes_7DL_F678CB096,TraesCS7A02G311400,109: TraesCS7A02G311400.193: TraesCS7A02G311400.1,T2up
Traes_5DL_167F3C3CA,TraesCS5D02G193200,109: TraesCS5D02G193200.193: TraesCS5D02G193200.1,T2up
Traes_5DL_167F3C3CA,TraesCS5A02G197700,109: TraesCS5A02G197700.193: TraesCS5A02G197700.1,T2up
Traes_5DL_167F3C3CA,TraesCS5B02G186000,109: TraesCS5B02G186000.193: TraesCS5B02G186000.1,T2up
Traes_5AL_CA63FD86D,TraesCS5D02G454900,109: TraesCS5D02G454900.193: TraesCS5D02G454900.1,T2up
Traes_5AL_CA63FD86D,TraesCS5B02G455800,109: TraesCS5B02G455800.193: TraesCS5B02G455800.1,T2up
Traes_5AL_CA63FD86D,TraesCS5B02G452800,109: TraesCS5B02G452800.193: TraesCS5B02G452800.1,T2up
Traes_5AL_CA63FD86D,TraesCS5A02G448100,109: TraesCS5A02G448100.193: TraesCS5A02G448100.1,T2up
Traes_7AL_F516C7DFF,TraesCS7D02G454500,109: TraesCS7D02G454500.193: TraesCS7D02G454500.1,T2up
Traes_7AL_F516C7DFF,TraesCS7B02G367800,109: TraesCS7B02G367800.193: TraesCS7B02G367800.1,T2up
Traes_7AL_F516C7DFF,TraesCS7A02G466700,109: TraesCS7A02G466700.193: TraesCS7A02G466700.1,T2up
Traes_7AL_F516C7DFF,TraesCS7D02G454300,109: TraesCS7D02G454300.193: TraesCS7D02G454300.1,T2up
Traes_7AL_F516C7DFF,TraesCS7B02G367900,109: TraesCS7B02G367900.193: TraesCS7B02G367900.1,T2up
Traes_7AS_C8C2CACD2,TraesCS7D02G280000,109: TraesCS7D02G280000.193: TraesCS7D02G280000.1,T2up
Traes_7AS_C8C2CACD2,TraesCS7A02G281300,109: TraesCS7A02G281300.193: TraesCS7A02G281300.1,T2up
Traes_7AS_C8C2CACD2,TraesCS7B02G179800,109: TraesCS7B02G179800.193: TraesCS7B02G179800.1,T2up
Traes_1BL_CADCA4485,TraesCS1B02G476000,109: TraesCS1B02G476000.193: TraesCS1B02G476000.1,T2up
