Gene stable ID,GO term name,GO term definition,GO term accession,GO term evidence code,GO domain
TraesCS5B02G446300,cytoplasm,"The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures.",GO:0005737,IEA,cellular_component
TraesCS5B02G446300,nucleic acid binding,Binding to a nucleic acid.,GO:0003676,IEA,molecular_function
TraesCS5B02G446300,ATP binding,"Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.",GO:0005524,IEA,molecular_function
TraesCS5B02G446300,nucleotide binding,"Binding to a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose.",GO:0000166,IEA,molecular_function
TraesCS5B02G446300,lysine-tRNA ligase activity,Catalysis of the reaction: ATP + L-lysine + tRNA(Lys) = AMP + diphosphate + L-lysyl-tRNA(Lys).,GO:0004824,IEA,molecular_function
TraesCS5B02G446300,lysyl-tRNA aminoacylation,"The process of coupling lysine to lysyl-tRNA, catalyzed by lysyl-tRNA synthetase. The lysyl-tRNA synthetase is a  class-II synthetase. The activated amino acid is transferred to the 3'-OH group of a lysine-accetping tRNA.",GO:0006430,IEA,biological_process
TraesCS5B02G446300,tRNA aminoacylation for protein translation,"The synthesis of aminoacyl tRNA by the formation of an ester bond between the 3'-hydroxyl group of the most 3' adenosine of the tRNA and the alpha carboxylic acid  group of an amino acid, to be used in ribosome-mediated polypeptide synthesis.",GO:0006418,IEA,biological_process
TraesCS5B02G446300,aminoacyl-tRNA ligase activity,"Catalysis of the formation of aminoacyl-tRNA from ATP, amino acid, and tRNA with the release of diphosphate and AMP.",GO:0004812,IEA,molecular_function
TraesCS5B02G446400,ATP binding,"Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.",GO:0005524,IEA,molecular_function
TraesCS5B02G446400,helicase activity,"Catalysis of the reaction: ATP + H2O = ADP + phosphate, to drive the unwinding of a DNA or RNA helix.",GO:0004386,IEA,molecular_function
TraesCS5B02G446400,DNA binding,Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid).,GO:0003677,IEA,molecular_function
TraesCS5B02G447400,,,,,
TraesCS5B02G447600,ubiquitin-protein transferase activity,"Catalysis of the transfer of ubiquitin from one protein to another via the reaction X-Ub + Y --> Y-Ub + X, where both X-Ub and Y-Ub are covalent linkages.",GO:0004842,IEA,molecular_function
TraesCS5B02G453500,,,,,
TraesCS5B02G453600,,,,,
TraesCS5B02G461300,structural constituent of ribosome,The action of a molecule that contributes to the structural integrity of the ribosome.,GO:0003735,IEA,molecular_function
TraesCS5B02G461300,cytosolic large ribosomal subunit,The large subunit of a ribosome located in the cytosol.,GO:0022625,IEA,cellular_component
TraesCS5B02G461300,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Any process involved in the maturation of a precursor Large SubUnit (LSU) ribosomal RNA (rRNA) molecule into a mature LSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and Large Subunit (LSU) in that order from 5' to 3' along the primary transcript.",GO:0000463,IEA,biological_process
TraesCS5B02G461300,structural constituent of ribosome,The action of a molecule that contributes to the structural integrity of the ribosome.,GO:0003735,IBA,molecular_function
TraesCS5B02G461300,RNA binding,Binding to an RNA molecule or a portion thereof.,GO:0003723,IBA,molecular_function
TraesCS5B02G461300,cytosolic large ribosomal subunit,The large subunit of a ribosome located in the cytosol.,GO:0022625,IBA,cellular_component
TraesCS5B02G461300,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Any process involved in the maturation of a precursor Large SubUnit (LSU) ribosomal RNA (rRNA) molecule into a mature LSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and Large Subunit (LSU) in that order from 5' to 3' along the primary transcript.",GO:0000463,IBA,biological_process
TraesCS5B02G461400,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS5B02G461400,,,,,
TraesCS5B02G478800,peptidyl-prolyl cis-trans isomerase activity,Catalysis of the reaction: peptidyl-proline (omega=180) = peptidyl-proline (omega=0).,GO:0003755,IEA,molecular_function
TraesCS5B02G478800,protein folding,The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure.,GO:0006457,IEA,biological_process
TraesCS5B02G478800,protein peptidyl-prolyl isomerization,The modification of a protein by cis-trans isomerization of a proline residue.,GO:0000413,IEA,biological_process
TraesCS5B02G478900,nucleic acid binding,Binding to a nucleic acid.,GO:0003676,IEA,molecular_function
TraesCS5B02G478900,RNA binding,Binding to an RNA molecule or a portion thereof.,GO:0003723,IEA,molecular_function
TraesCS5B02G478900,nucleus,"A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.",GO:0005634,IEA,cellular_component
TraesCS5B02G478900,mRNA processing,Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide.,GO:0006397,IEA,biological_process
TraesCS5B02G478900,"mRNA splicing, via spliceosome","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced.",GO:0000398,IBA,biological_process
TraesCS5B02G478900,catalytic step 2 spliceosome,"A spliceosomal complex that contains three snRNPs, including U5, bound to a splicing intermediate in which the first catalytic cleavage of the 5' splice site has occurred. The precise subunit composition differs significantly from that of the catalytic step 1, or activated, spliceosome, and includes many proteins in addition to those found in the associated snRNPs.",GO:0071013,IBA,cellular_component
TraesCS5B02G478900,U2 snRNP,"A ribonucleoprotein complex that contains small nuclear RNA U2, a heptameric ring of Sm proteins, as well as several proteins that are unique to the U2 snRNP, most of which remain associated with the U2 snRNA both while the U2 snRNP is free or assembled into a series of spliceosomal complexes.",GO:0005686,IBA,cellular_component
TraesCS5B02G478900,precatalytic spliceosome,"A spliceosomal complex that is formed by the recruitment of a preassembled U5-containing tri-snRNP to the prespliceosome. Although all 5 snRNPs are present, the precatalytic spliceosome is catalytically inactive. The precatalytic spliceosome includes many proteins in addition to those found in the associated snRNPs.",GO:0071011,IBA,cellular_component
TraesCS5B02G478900,U12-type spliceosomal complex,"Any spliceosomal complex that forms during the splicing of a messenger RNA primary transcript to excise an intron; the series of U12-type spliceosomal complexes is involved in the splicing of the majority of introns that contain atypical AT-AC terminal dinucleotides, as well as other non-canonical introns. The entire splice site signal, not just the terminal dinucleotides, is involved in determining which spliceosome utilizes the site.",GO:0005689,IBA,cellular_component
TraesCS5B02G478900,U2-type spliceosomal complex,Any spliceosomal complex that forms during the splicing of a messenger RNA primary transcript to excise an intron that has canonical consensus sequences near the 5' and 3' ends.,GO:0005684,IBA,cellular_component
TraesCS5B02G495600,,,,,
TraesCS5B02G495700,Ndc80 complex,"An outer kinetochore protein complex that is part of the KMN kinetochore network (also known as the NMS complex) providing the platform with which the plus ends of spindle microtubules directly interact to form stable kinetochore-microtubule attachments. A common subunit nomenclature is used from yeast to human: Ndc80, Nuf2, Spc24, and Spc25.",GO:0031262,IEA,cellular_component
TraesCS5B02G495700,attachment of mitotic spindle microtubules to kinetochore,The cell cycle process in which spindle microtubules become physically associated with the proteins making up the kinetochore complex as part of mitotic metaphase plate congression.,GO:0051315,IEA,biological_process
TraesCS5B02G528200,ATP binding,"Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.",GO:0005524,IEA,molecular_function
TraesCS5B02G528200,protein kinase activity,"Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP.",GO:0004672,IEA,molecular_function
TraesCS5B02G528200,polysaccharide binding,"Binding to a polysaccharide, a polymer of many (typically more than 10) monosaccharide residues linked glycosidically.",GO:0030247,IEA,molecular_function
TraesCS5B02G528200,protein phosphorylation,The process of introducing a phosphate group on to a protein.,GO:0006468,IEA,biological_process
TraesCS5B02G528200,protein serine/threonine kinase activity,"Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate.",GO:0004674,IEA,molecular_function
