Requested ID,Matched ID(s),Releases,,,,,,,
Traes_1AL_3D9EA5952,TraesCS1B02G472100,108: TraesCS1B02G472100.193: TraesCS1B02G472100.1,,,,,,,
Traes_1AL_3D9EA5952,TraesCS1D02G445300,108: TraesCS1D02G445300.193: TraesCS1D02G445300.1,,,,,,,
Traes_4AL_CB2996256,TraesCS4B02G070500,108: TraesCS4B02G070500.193: TraesCS4B02G070500.1,,,,,,,
Traes_4AL_CB2996256,TraesCS4D02G069300,108: TraesCS4D02G069300.193: TraesCS4D02G069300.1,,,,,,,
Traes_4AL_CB2996256,TraesCS4A02G244500,108: TraesCS4A02G244500.193: TraesCS4A02G244500.1,,,,,,,
Traes_5AL_BF0B0A753,TraesCS5D02G393100,108: TraesCS5D02G393100.193: TraesCS5D02G393100.1,,,,,,,
Traes_5AL_BF0B0A753,TraesCS5B02G388300,108: TraesCS5B02G388300.193: TraesCS5B02G388300.1,,,,,,,
Traes_5AL_BF0B0A753,TraesCS5A02G383700,108: TraesCS5A02G383700.193: TraesCS5A02G383700.1,,,,,,,
Traes_2AL_10DA5FD50,TraesCS2A02G497200,108: TraesCS2A02G497200.193: TraesCS2A02G497200.1,,,,,,,
Traes_2AL_10DA5FD50,TraesCS2B02G525500,108: TraesCS2B02G525500.193: TraesCS2B02G525500.1,,,,,,,
Traes_2AL_10DA5FD50,TraesCS2D02G497400,108: TraesCS2D02G497400.193: TraesCS2D02G497400.1,,,,,,,
Traes_2AS_623188B9A,TraesCS2B02G240900,108: TraesCS2B02G240900.193: TraesCS2B02G240900.1,,,,,,,
Traes_2AS_623188B9A,TraesCS2A02G215900,108: TraesCS2A02G215900.193: TraesCS2A02G215900.1,,,,,,,
Traes_2AS_623188B9A,TraesCS2D02G221500,108: TraesCS2D02G221500.193: TraesCS2D02G221500.1,,,,,,,
Traes_6AL_805E07FB0,TraesCS6D02G192000,108: TraesCS6D02G192000.193: TraesCS6D02G192000.1,,,,,,,
Traes_6AL_805E07FB0,TraesCS6A02G208400,108: TraesCS6A02G208400.193: TraesCS6A02G208400.1,,,,,,,
Traes_1AL_3493FCCBE,TraesCS1A02G437400,108: TraesCS1A02G437400.193: TraesCS1A02G437400.1,,,,,,,
Traes_1AL_3493FCCBE,TraesCS1B02G472000,108: TraesCS1B02G472000.193: TraesCS1B02G472000.1,,,,,,,
Traes_1AL_3493FCCBE,TraesCS1D02G445200,108: TraesCS1D02G445200.193: TraesCS1D02G445200.1,,,,,,,
Traes_4AS_C4001163C,TraesCS4B02G246000,108: TraesCS4B02G246000.193: TraesCS4B02G246000.1,,,,,,,
Traes_4AS_C4001163C,TraesCS4A02G058700,108: TraesCS4A02G058700.193: TraesCS4A02G058700.1,,,,,,,
Traes_4AS_C4001163C,TraesCS4D02G245400,108: TraesCS4D02G245400.193: TraesCS4D02G245400.1,,,,,,,
Traes_2AS_7C177F9DB,TraesCS2A02G172500,108: TraesCS2A02G172500.193: TraesCS2A02G172500.1,,,,,,,
Traes_2AS_7C177F9DB,TraesCS2D02G179600,108: TraesCS2D02G179600.193: TraesCS2D02G179600.1,,,,,,,
Traes_2AS_7C177F9DB,TraesCS2B02G198700,108: TraesCS2B02G198700.193: TraesCS2B02G198700.1,,,,,,,
Traes_1AL_2D6E49CDD,TraesCS1D02G324400,108: TraesCS1D02G324400.193: TraesCS1D02G324400.1,,,,,,,
Traes_1AL_2D6E49CDD,TraesCS1A02G323500,108: TraesCS1A02G323500.193: TraesCS1A02G323500.1,,,,,,,
Traes_1AL_2D6E49CDD,TraesCS1B02G336400,108: TraesCS1B02G336400.193: TraesCS1B02G336400.1,,,,,,,
Traes_7AL_3A70F254A,TraesCS7D02G313400,108: TraesCS7D02G313400.193: TraesCS7D02G313400.1,,,,,,,
Traes_7AL_3A70F254A,TraesCS7A02G316700,108: TraesCS7A02G316700.193: TraesCS7A02G316700.1,,,,,,,
Traes_7AL_3A70F254A,TraesCS7B02G217500,108: TraesCS7B02G217500.193: TraesCS7B02G217500.1,,,,,,,
Traes_4AL_D294B0B60,TraesCS4A02G223300,108: TraesCS4A02G223300.193: TraesCS4A02G223300.1,,,,,,,
Traes_4AL_D294B0B60,TraesCS4D02G089800,108: TraesCS4D02G089800.193: TraesCS4D02G089800.1,,,,,,,
Traes_4AL_D294B0B60,TraesCS4B02G093100,108: TraesCS4B02G093100.193: TraesCS4B02G093100.1,,,,,,,
Traes_1AL_8ACE80573,TraesCS1B02G342000,108: TraesCS1B02G342000.193: TraesCS1B02G342000.1,,,,,,,
Traes_1AL_8ACE80573,TraesCS1A02G328200,108: TraesCS1A02G328200.193: TraesCS1A02G328200.1,,,,,,,
Traes_1AL_8ACE80573,TraesCS1D02G330700,108: TraesCS1D02G330700.193: TraesCS1D02G330700.1,,,,,,,
Traes_1AL_B5C73E7E6,TraesCS1A02G202300,108: TraesCS1A02G202300.193: TraesCS1A02G202300.1,,,,,,,
Traes_1AL_B5C73E7E6,TraesCS1B02G216500,108: TraesCS1B02G216500.193: TraesCS1B02G216500.1,,,,,,,
Traes_1AL_B5C73E7E6,TraesCS1D02G205700,108: TraesCS1D02G205700.193: TraesCS1D02G205700.1,,,,,,,
Traes_6AL_169819CDF,TraesCS6A02G213200,108: TraesCS6A02G213200.193: TraesCS6A02G213200.1,,,,,,,
Traes_6AL_169819CDF,TraesCS6D02G194500,108: TraesCS6D02G194500.193: TraesCS6D02G194500.1,,,,,,,
Traes_6AL_169819CDF,TraesCS6B02G240900,108: TraesCS6B02G240900.193: TraesCS6B02G240900.1,,,,,,,
Traes_1AL_CCD31FBE9,TraesCS1D02G294500,108: TraesCS1D02G294500.193: TraesCS1D02G294500.1,,,,,,,
Traes_1AL_CCD31FBE9,TraesCS1B02G305900,108: TraesCS1B02G305900.193: TraesCS1B02G305900.1,,,,,,,
Traes_1AL_CCD31FBE9,TraesCS1A02G297000,108: TraesCS1A02G297000.193: TraesCS1A02G297000.1,,,,,,,
Traes_1AL_E0DDEFE30,TraesCS1B02G186400,108: TraesCS1B02G186400.193: TraesCS1B02G186400.1,,,,,,,
Traes_1AL_E0DDEFE30,TraesCS1D02G168600,108: TraesCS1D02G168600.193: TraesCS1D02G168600.1,,,,,,,
Traes_1AL_E0DDEFE30,TraesCS1A02G170900,108: TraesCS1A02G170900.193: TraesCS1A02G170900.1,,,,,,,
Traes_4AS_DA6AF313C,TraesCS4A02G122700,108: TraesCS4A02G122700.193: TraesCS4A02G122700.1,,,,,,,
Traes_4AS_DA6AF313C,TraesCS4B02G182500,108: TraesCS4B02G182500.193: TraesCS4B02G182500.1,,,,,,,
Traes_4AS_DA6AF313C,TraesCS4D02G183200,108: TraesCS4D02G183200.193: TraesCS4D02G183200.1,,,,,,,
Traes_4AS_DA6AF313C,TraesCS1B02G412200,108: TraesCS1B02G412200.193: TraesCS1B02G412200.1,,,,,,,
Traes_6AL_5CA91A86E,TraesCS6B02G339600,108: TraesCS6B02G339600.193: TraesCS6B02G339600.1,,,,,,,
Traes_6AL_5CA91A86E,TraesCS6D02G289200,108: TraesCS6D02G289200.193: TraesCS6D02G289200.1,,,,,,,
Traes_6AL_5CA91A86E,TraesCS6A02G309800,108: TraesCS6A02G309800.193: TraesCS6A02G309800.1,,,,,,,
Traes_7AL_B80AB336B,TraesCS7B02G352500,108: TraesCS7B02G352500.193: TraesCS7B02G352500.1,,,,,,,
Traes_7AL_B80AB336B,TraesCS7D02G441800,108: TraesCS7D02G441800.193: TraesCS7D02G441800.1,,,,,,,
Traes_7AL_B80AB336B,TraesCS7A02G452600,108: TraesCS7A02G452600.193: TraesCS7A02G452600.1,,,,,,,
Traes_3AL_2D2A397A9,TraesCS3B02G246500,108: TraesCS3B02G246500.193: TraesCS3B02G246500.1,,,,,,,
Traes_3AL_2D2A397A9,TraesCS3D02G218200,108: TraesCS3D02G218200.193: TraesCS3D02G218200.1,,,,,,,
Traes_3AL_2D2A397A9,TraesCS3A02G214800,108: TraesCS3A02G214800.193: TraesCS3A02G214800.1,,,,,,,
Traes_5AS_B1625DFB0,TraesCS5A02G030000,108: TraesCS5A02G030000.193: TraesCS5A02G030000.1,,,,,,,
Traes_5AS_B1625DFB0,TraesCS5D02G038000,108: TraesCS5D02G038000.193: TraesCS5D02G038000.1,,,,,,,
Traes_5AS_B1625DFB0,TraesCS5B02G028700,108: TraesCS5B02G028700.193: TraesCS5B02G028700.1,,,,,,,
Traes_6AL_7B11ECE44,TraesCS6B02G251900,108: TraesCS6B02G251900.193: TraesCS6B02G251900.1,,,,,,,
Traes_6AL_7B11ECE44,TraesCS6A02G229900,108: TraesCS6A02G229900.193: TraesCS6A02G229900.1,,,,,,,
Traes_6AL_7B11ECE44,TraesCS6D02G205100,108: TraesCS6D02G205100.193: TraesCS6D02G205100.1,,,,,,,
Traes_6AL_1C2856D4F,TraesCS6A02G247700,108: TraesCS6A02G247700.193: TraesCS6A02G247700.1,,,,,,,
Traes_6AL_1C2856D4F,TraesCS6B02G277000,108: TraesCS6B02G277000.193: TraesCS6B02G277000.1,,,,,,,
Traes_6AL_1C2856D4F,TraesCS6D02G229800,108: TraesCS6D02G229800.193: TraesCS6D02G229800.1,,,,,,,
Traes_3AL_7D9960EF2,TraesCS3A02G272300,108: TraesCS3A02G272300.193: TraesCS3A02G272300.1,,,,,,,
Traes_3AL_7D9960EF2,TraesCS3B02G306100,108: TraesCS3B02G306100.193: TraesCS3B02G306100.1,,,,,,,
Traes_3AL_7D9960EF2,TraesCS3D02G271900,108: TraesCS3D02G271900.193: TraesCS3D02G271900.1,,,,,,,
Traes_1AL_71723CCA4,TraesCS1A02G315400,108: TraesCS1A02G315400.193: TraesCS1A02G315400.1,,,,,,,
Traes_1AL_71723CCA4,TraesCS7D02G295600,108: TraesCS7D02G295600.193: TraesCS7D02G295600.1,,,,,,,
Traes_3AS_4C4673A12,TraesCS3D02G185500,108: TraesCS3D02G185500.193: TraesCS3D02G185500.1,,,,,,,
Traes_3AS_4C4673A12,TraesCS3B02G210300,108: TraesCS3B02G210300.193: TraesCS3B02G210300.1,,,,,,,
Traes_3AS_4C4673A12,TraesCS3A02G180600,108: TraesCS3A02G180600.193: TraesCS3A02G180600.1,,,,,,,
Traes_7AS_D867B319B,TraesCS7A02G112800,108: TraesCS7A02G112800.193: TraesCS7A02G112800.1,,,,,,,
Traes_7AS_D867B319B,TraesCS7D02G108200,108: TraesCS7D02G108200.193: TraesCS7D02G108200.1,,,,,,,
Traes_7AS_D867B319B,TraesCS7B02G010500,108: TraesCS7B02G010500.193: TraesCS7B02G010500.1,,,,,,,
Traes_3AL_C0D1C4403,TraesCS3D02G285700,108: TraesCS3D02G285700.193: TraesCS3D02G285700.1,,,,,,,
Traes_3AL_C0D1C4403,TraesCS3B02G320200,108: TraesCS3B02G320200.193: TraesCS3B02G320200.1,,,,,,,
Traes_3AL_C0D1C4403,TraesCS3A02G285900,108: TraesCS3A02G285900.193: TraesCS3A02G285900.1,,,,,,,
Traes_2AL_790427452,TraesCS2B02G321500,108: TraesCS2B02G321500.193: TraesCS2B02G321500.1,,,,,,,
Traes_2AL_790427452,TraesCS2D02G303400,108: TraesCS2D02G303400.193: TraesCS2D02G303400.1,,,,,,,
Traes_2AL_790427452,TraesCS2A02G304800,108: TraesCS2A02G304800.193: TraesCS2A02G304800.1,,,,,,,
Traes_2AS_AFBCF157B,TraesCS2B02G078400,108: TraesCS2B02G078400.193: TraesCS2B02G078400.1,,,,,,,
Traes_2AS_AFBCF157B,TraesCS2A02G066300,108: TraesCS2A02G066300.193: TraesCS2A02G066300.1,,,,,,,
Traes_2AS_AFBCF157B,TraesCS2D02G064800,108: TraesCS2D02G064800.193: TraesCS2D02G064800.1,,,,,,,
Traes_5AL_C18926980,TraesCS5A02G184900,108: TraesCS5A02G184900.193: TraesCS5A02G184900.1,,,,,,,
Traes_5AL_C18926980,TraesCS5D02G189900,108: TraesCS5D02G189900.193: TraesCS5D02G189900.1,,,,,,,
Traes_5AL_C18926980,TraesCS5B02G182900,108: TraesCS5B02G182900.193: TraesCS5B02G182900.1,,,,,,,
Traes_6AL_46EAF4384,TraesCS6A02G420100,108: TraesCS6A02G420100.193: TraesCS6A02G420100.1,,,,,,,
Traes_6AL_46EAF4384,TraesCS6D02G405600,108: TraesCS6D02G405600.193: TraesCS6D02G405600.1,,,,,,,
Traes_6AL_46EAF4384,TraesCS6B02G468200,108: TraesCS6B02G468200.193: TraesCS6B02G468200.1,,,,,,,
Traes_7AL_419B8BD2B,TraesCS7B02G268900,108: TraesCS7B02G268900.193: TraesCS7B02G268900.1,,,,,,,
Traes_7AL_419B8BD2B,TraesCS7A02G358600,108: TraesCS7A02G358600.193: TraesCS7A02G358600.1,,,,,,,
Traes_7AL_419B8BD2B,TraesCS7D02G364100,108: TraesCS7D02G364100.193: TraesCS7D02G364100.1,,,,,,,
Traes_6AL_FE126E2C3,TraesCS6B02G393000,108: TraesCS6B02G393000.193: TraesCS6B02G393000.1,,,,,,,
Traes_6AL_FE126E2C3,TraesCS6D02G343100,108: TraesCS6D02G343100.193: TraesCS6D02G343100.1,,,,,,,
Traes_6AL_FE126E2C3,TraesCS6A02G360100,108: TraesCS6A02G360100.193: TraesCS6A02G360100.1,,,,,,,
Traes_3AL_9F1E0BAE1,TraesCS3B02G262000,108: TraesCS3B02G262000.193: TraesCS3B02G262000.1,,,,,,,
Traes_3AL_9F1E0BAE1,TraesCS3D02G220400,108: TraesCS3D02G220400.193: TraesCS3D02G220400.1,,,,,,,
Traes_3AL_9F1E0BAE1,TraesCS3A02G232700,108: TraesCS3A02G232700.193: TraesCS3A02G232700.1,,,,,,,
Traes_5AL_F8B48EC59,TraesCS5B02G193700,108: TraesCS5B02G193700.193: TraesCS5B02G193700.1,,,,,,,
Traes_5AL_F8B48EC59,TraesCS5A02G189500,108: TraesCS5A02G189500.193: TraesCS5A02G189500.1,,,,,,,
Traes_5AL_F8B48EC59,TraesCS5D02G201400,108: TraesCS5D02G201400.193: TraesCS5D02G201400.1,,,,,,,
Traes_7AS_C10656243,TraesCS7B02G156000,108: TraesCS7B02G156000.193: TraesCS7B02G156000.1,,,,,,,
Traes_7AS_C10656243,TraesCS7A02G258500,108: TraesCS7A02G258500.193: TraesCS7A02G258500.1,,,,,,,
Traes_7AS_C10656243,TraesCS7D02G259300,108: TraesCS7D02G259300.193: TraesCS7D02G259300.1,,,,,,,
Traes_3AL_C11E88201,TraesCS3B02G440700,108: TraesCS3B02G440700.193: TraesCS3B02G440700.1,,,,,,,
Traes_3AL_C11E88201,TraesCS3D02G402800,108: TraesCS3D02G402800.193: TraesCS3D02G402800.1,,,,,,,
Traes_3AL_C11E88201,TraesCS3A02G407500,108: TraesCS3A02G407500.193: TraesCS3A02G407500.1,,,,,,,
Traes_5AL_CABF44ED8,TraesCS5A02G422400,108: TraesCS5A02G422400.193: TraesCS5A02G422400.1,,,,,,,
Traes_5AL_CABF44ED8,TraesCS5D02G430600,108: TraesCS5D02G430600.193: TraesCS5D02G430600.1,,,,,,,
Traes_5AL_CABF44ED8,TraesCS5B02G424400,108: TraesCS5B02G424400.193: TraesCS5B02G424400.1,,,,,,,
Traes_5AS_45075D4F0,TraesCS5D02G056000,108: TraesCS5D02G056000.193: TraesCS5D02G056000.1,,,,,,,
Traes_5AS_45075D4F0,TraesCS5A02G046100,108: TraesCS5A02G046100.193: TraesCS5A02G046100.1,,,,,,,
Traes_5AS_45075D4F0,TraesCS5B02G050200,108: TraesCS5B02G050200.193: TraesCS5B02G050200.1,,,,,,,
Traes_5AL_2B3149286,TraesCS5A02G402000,108: TraesCS5A02G402000.193: TraesCS5A02G402000.1,,,,,,,
Traes_5AL_2B3149286,TraesCS5D02G412200,108: TraesCS5D02G412200.193: TraesCS5D02G412200.1,,,,,,,
Traes_3AL_D5BD43788,TraesCS3B02G391800,108: TraesCS3B02G391800.193: TraesCS3B02G391800.1,,,,,,,
Traes_3AL_D5BD43788,TraesCS3A02G359000,108: TraesCS3A02G359000.193: TraesCS3A02G359000.1,,,,,,,
Traes_3AL_D5BD43788,TraesCS3D02G353300,108: TraesCS3D02G353300.193: TraesCS3D02G353300.1,,,,,,,
Traes_4AL_0BE08D907,TraesCS4D02G038500,108: TraesCS4D02G038500.193: TraesCS4D02G038500.1,,,,,,,
Traes_4AL_0BE08D907,TraesCS4A02G272900,108: TraesCS4A02G272900.193: TraesCS4A02G272900.1,,,,,,,
Traes_4AL_0BE08D907,TraesCS4B02G041100,108: TraesCS4B02G041100.193: TraesCS4B02G041100.1,,,,,,,
Traes_2AS_A56BC88C0,TraesCS2B02G189600,108: TraesCS2B02G189600.193: TraesCS2B02G189600.1,,,,,,,
Traes_2AS_A56BC88C0,TraesCS2A02G163800,108: TraesCS2A02G163800.193: TraesCS2A02G163800.1,,,,,,,
Traes_2AS_A56BC88C0,TraesCS2D02G170700,108: TraesCS2D02G170700.193: TraesCS2D02G170700.1,,,,,,,
Traes_2AL_AC36CAF51,TraesCS2D02G281600,108: TraesCS2D02G281600.193: TraesCS2D02G281600.1,,,,,,,
Traes_2AL_AC36CAF51,TraesCS2B02G300200,108: TraesCS2B02G300200.193: TraesCS2B02G300200.1,,,,,,,
Traes_2AL_AC36CAF51,TraesCS2A02G282900,108: TraesCS2A02G282900.193: TraesCS2A02G282900.1,,,,,,,
Traes_2AS_2B95E681C,TraesCS2A02G071700,108: TraesCS2A02G071700.193: TraesCS2A02G071700.1,,,,,,,
Traes_2AS_2B95E681C,TraesCS2B02G087400,108: TraesCS2B02G087400.193: TraesCS2B02G087400.1,,,,,,,
Traes_2AS_2B95E681C,TraesCS2D02G070500,108: TraesCS2D02G070500.193: TraesCS2D02G070500.1,,,,,,,
Traes_4AL_6752FAFB9,TraesCS4A02G273100,108: TraesCS4A02G273100.193: TraesCS4A02G273100.1,,,,,,,
Traes_4AL_6752FAFB9,TraesCS4D02G038300,108: TraesCS4D02G038300.193: TraesCS4D02G038300.1,,,,,,,
Traes_4AL_6752FAFB9,TraesCS4B02G040900,108: TraesCS4B02G040900.193: TraesCS4B02G040900.1,,,,,,,
Traes_7AL_ACBD8E187,TraesCS7B02G342700,108: TraesCS7B02G342700.193: TraesCS7B02G342700.1,,,,,,,
Traes_7AL_ACBD8E187,TraesCS7A02G444200,108: TraesCS7A02G444200.193: TraesCS7A02G444200.1,,,,,,,
Traes_7AL_ACBD8E187,TraesCS7D02G433000,108: TraesCS7D02G433000.193: TraesCS7D02G433000.1,,,,,,,
Traes_2AS_64063A59B,TraesCS2A02G132300,108: TraesCS2A02G132300.193: TraesCS2A02G132300.1,,,,,,,
Traes_2AS_64063A59B,TraesCS2B02G154800,108: TraesCS2B02G154800.193: TraesCS2B02G154800.1,,,,,,,
Traes_2AS_64063A59B,TraesCS2D02G134200,108: TraesCS2D02G134200.193: TraesCS2D02G134200.1,,,,,,,
Traes_7AS_4D32958AC,TraesCS7B02G077000,108: TraesCS7B02G077000.193: TraesCS7B02G077000.1,,,,,,,
Traes_7AS_4D32958AC,TraesCS7A02G172300,108: TraesCS7A02G172300.193: TraesCS7A02G172300.1,,,,,,,
Traes_7AS_4D32958AC,TraesCS7D02G173000,108: TraesCS7D02G173000.193: TraesCS7D02G173000.1,,,,,,,
Traes_6AL_2E2598E4F,TraesCS6A02G304300,108: TraesCS6A02G304300.193: TraesCS6A02G304300.1,,,,,,,
Traes_6AL_2E2598E4F,TraesCS6D02G283700,108: TraesCS6D02G283700.193: TraesCS6D02G283700.1,,,,,,,
Traes_6AL_2E2598E4F,TraesCS6B02G332400,108: TraesCS6B02G332400.193: TraesCS6B02G332400.1,,,,,,,
Traes_4AL_487AC5FDF,TraesCS4A02G186400,108: TraesCS4A02G186400.193: TraesCS4A02G186400.1,,,,,,,
Traes_4AL_487AC5FDF,TraesCS4B02G132400,108: TraesCS4B02G132400.193: TraesCS4B02G132400.1,,,,,,,
Traes_4AL_487AC5FDF,TraesCS4D02G127200,108: TraesCS4D02G127200.193: TraesCS4D02G127200.1,,,,,,,
Traes_4AS_B984297FD,TraesCS4B02G219300,108: TraesCS4B02G219300.193: TraesCS4B02G219300.1,,,,,,,
Traes_4AS_B984297FD,TraesCS4A02G084900,108: TraesCS4A02G084900.193: TraesCS4A02G084900.1,,,,,,,
Traes_4AS_B984297FD,TraesCS4B02G219400,108: TraesCS4B02G219400.193: TraesCS4B02G219400.1,,,,,,,
Traes_4AS_B984297FD,TraesCS4D02G219800,108: TraesCS4D02G219800.193: TraesCS4D02G219800.1,,,,,,,
Traes_4AS_B984297FD,TraesCS4D02G219500,108: TraesCS4D02G219500.193: TraesCS4D02G219500.1,,,,,,,
Traes_4AS_B984297FD,TraesCS4A02G084800,108: TraesCS4A02G084800.193: TraesCS4A02G084800.1,,,,,,,
Traes_2AS_3C68985F1,TraesCS2D02G176000,108: TraesCS2D02G176000.193: TraesCS2D02G176000.1,,,,,,,
Traes_2AS_3C68985F1,TraesCS2B02G194700,108: TraesCS2B02G194700.193: TraesCS2B02G194700.1,,,,,,,
Traes_2AS_3C68985F1,TraesCS2A02G168500,108: TraesCS2A02G168500.193: TraesCS2A02G168500.1,,,,,,,
Traes_1AL_48FDAC1B3,TraesCS1A02G259600,108: TraesCS1A02G259600.193: TraesCS1A02G259600.1,,,,,,,
Traes_1AL_48FDAC1B3,TraesCS1B02G269900,108: TraesCS1B02G269900.193: TraesCS1B02G269900.1,,,,,,,
Traes_1AL_48FDAC1B3,TraesCS1D02G259400,108: TraesCS1D02G259400.193: TraesCS1D02G259400.1,,,,,,,
Traes_2AL_756C6CEB8,TraesCS2A02G287100,108: TraesCS2A02G287100.193: TraesCS2A02G287100.1,,,,,,,
Traes_2AL_756C6CEB8,TraesCS2B02G304000,108: TraesCS2B02G304000.193: TraesCS2B02G304000.1,,,,,,,
Traes_2AL_756C6CEB8,TraesCS2D02G285600,108: TraesCS2D02G285600.193: TraesCS2D02G285600.1,,,,,,,
Traes_3AL_C25CC8AB1,TraesCS3B02G284900,108: TraesCS3B02G284900.193: TraesCS3B02G284900.1,,,,,,,
Traes_3AL_C25CC8AB1,TraesCS3A02G253000,108: TraesCS3A02G253000.193: TraesCS3A02G253000.1,,,,,,,
Traes_3AL_C25CC8AB1,TraesCS3D02G253900,108: TraesCS3D02G253900.193: TraesCS3D02G253900.1,,,,,,,
Traes_4AS_BE6C4B0A8,TraesCS4A02G143300,108: TraesCS4A02G143300.193: TraesCS4A02G143300.1,,,,,,,
Traes_4AS_BE6C4B0A8,TraesCS4D02G166300,108: TraesCS4D02G166300.193: TraesCS4D02G166300.1,,,,,,,
Traes_4AS_BE6C4B0A8,TraesCS4B02G156100,108: TraesCS4B02G156100.193: TraesCS4B02G156100.1,,,,,,,
Traes_7AL_1577D17EF,TraesCS7B02G441800,108: TraesCS7B02G441800.193: TraesCS7B02G441800.1,,,,,,,
Traes_7AL_1577D17EF,TraesCS7D02G513300,108: TraesCS7D02G513300.193: TraesCS7D02G513300.1,,,,,,,
Traes_7AL_1577D17EF,TraesCSU02G173200,108: TraesCSU02G173200.193: TraesCSU02G173200.1,,,,,,,
Traes_7AL_1577D17EF,TraesCS7A02G524400,108: TraesCS7A02G524400.193: TraesCS7A02G524400.1,,,,,,,
Traes_2AL_93EECC296,TraesCS2A02G426100,108: TraesCS2A02G426100.193: TraesCS2A02G426100.1,,,,,,,
Traes_2AL_93EECC296,TraesCS2B02G446400,108: TraesCS2B02G446400.193: TraesCS2B02G446400.1,,,,,,,
Traes_2AL_93EECC296,TraesCS2D02G424200,108: TraesCS2D02G424200.193: TraesCS2D02G424200.1,,,,,,,
Traes_2AL_40EA9EC7F,TraesCS2B02G531200,108: TraesCS2B02G531200.193: TraesCS2B02G531200.1,,,,,,,
Traes_2AL_40EA9EC7F,TraesCS2A02G503200,108: TraesCS2A02G503200.193: TraesCS2A02G503200.1,,,,,,,
Traes_2AL_40EA9EC7F,TraesCS2D02G504000,108: TraesCS2D02G504000.193: TraesCS2D02G504000.1,,,,,,,
Traes_2AS_0330760C2,TraesCS2B02G184100,108: TraesCS2B02G184100.193: TraesCS2B02G184100.1,,,,,,,
Traes_2AS_0330760C2,TraesCS2D02G165200,108: TraesCS2D02G165200.193: TraesCS2D02G165200.1,,,,,,,
Traes_2AS_0330760C2,TraesCS2A02G158300,108: TraesCS2A02G158300.193: TraesCS2A02G158300.1,,,,,,,
Traes_2AL_7F64A38C7,TraesCS2A02G320400,108: TraesCS2A02G320400.193: TraesCS2A02G320400.1,,,,,,,
Traes_2AL_7F64A38C7,TraesCS2B02G362700,108: TraesCS2B02G362700.193: TraesCS2B02G362700.1,,,,,,,
Traes_1AL_EABE06C30,TraesCS1B02G179800,108: TraesCS1B02G179800.193: TraesCS1B02G179800.1,,,,,,,
Traes_1AL_EABE06C30,TraesCS1A02G162500,108: TraesCS1A02G162500.193: TraesCS1A02G162500.1,,,,,,,
Traes_1AL_EABE06C30,TraesCS1D02G159900,108: TraesCS1D02G159900.193: TraesCS1D02G159900.1,,,,,,,
Traes_4AS_5E8921B35,TraesCS4A02G012300,108: TraesCS4A02G012300.193: TraesCS4A02G012300.1,,,,,,,
Traes_4AS_5E8921B35,TraesCS4B02G291900,108: TraesCS4B02G291900.193: TraesCS4B02G291900.1,,,,,,,
Traes_4AS_5E8921B35,TraesCS4D02G290500,108: TraesCS4D02G290500.193: TraesCS4D02G290500.1,,,,,,,
Traes_3AL_E8A5CAA94,TraesCS3D02G241900,108: TraesCS3D02G241900.193: TraesCS3D02G241900.1,,,,,,,
Traes_3AL_E8A5CAA94,TraesCS3B02G269900,108: TraesCS3B02G269900.193: TraesCS3B02G269900.1,,,,,,,
Traes_3AL_E8A5CAA94,TraesCS3A02G241700,108: TraesCS3A02G241700.193: TraesCS3A02G241700.1,,,,,,,
Traes_3AL_4F2442215,TraesCS3B02G310800,108: TraesCS3B02G310800.193: TraesCS3B02G310800.1,,,,,,,
Traes_3AL_4F2442215,TraesCS3D02G276800,108: TraesCS3D02G276800.193: TraesCS3D02G276800.1,,,,,,,
Traes_3AL_4F2442215,TraesCS3A02G276600,108: TraesCS3A02G276600.193: TraesCS3A02G276600.1,,,,,,,
Traes_5AL_EAE4843B0,TraesCS5D02G157900,108: TraesCS5D02G157900.193: TraesCS5D02G157900.1,,,,,,,
Traes_5AL_EAE4843B0,TraesCS5A02G152700,108: TraesCS5A02G152700.193: TraesCS5A02G152700.1,,,,,,,
Traes_5AL_EAE4843B0,TraesCS5B02G151400,108: TraesCS5B02G151400.193: TraesCS5B02G151400.1,,,,,,,
Traes_2AL_05D34681A,TraesCS2D02G460300,108: TraesCS2D02G460300.193: TraesCS2D02G460300.1,,,,,,,
Traes_2AL_05D34681A,TraesCS2B02G481700,108: TraesCS2B02G481700.193: TraesCS2B02G481700.1,,,,,,,
Traes_2AL_05D34681A,TraesCS2A02G460000,108: TraesCS2A02G460000.193: TraesCS2A02G460000.1,,,,,,,
Traes_4AS_F128173A9,TraesCS4B02G278300,108: TraesCS4B02G278300.193: TraesCS4B02G278300.1,,,,,,,
Traes_4AS_F128173A9,TraesCS4A02G027500,108: TraesCS4A02G027500.193: TraesCS4A02G027500.1,,,,,,,
Traes_4AS_F128173A9,TraesCS4D02G276600,108: TraesCS4D02G276600.193: TraesCS4D02G276600.1,,,,,,,
Traes_4AS_AC5746DFA,TraesCS4B02G234400,108: TraesCS4B02G234400.193: TraesCS4B02G234400.1,,,,,,,
Traes_4AS_AC5746DFA,TraesCS4A02G078400,108: TraesCS4A02G078400.193: TraesCS4A02G078400.1,,,,,,,
Traes_4AS_AC5746DFA,TraesCS4D02G235600,108: TraesCS4D02G235600.193: TraesCS4D02G235600.1,,,,,,,
Traes_3AL_532CA9EE7,TraesCS3B02G260900,108: TraesCS3B02G260900.193: TraesCS3B02G260900.1,,,,,,,
