Gene stable ID,Strand,Chromosome/scaffold name,Gene description,Gene start (bp),Gene end (bp),Transcription start site (TSS)
Os03g0345300,-1,3,Similar to Desiccation-related protein Lb_13-62 (Fragment),12871676,12873556,12873556
Os03g0345300,-1,3,Similar to Desiccation-related protein Lb_13-62 (Fragment),12871676,12873556,12873554
Os02g0230625,1,2,Hypothetical protein,7337800,7338329,7337800
Os08g0500700,-1,8,Similar to Heat shock protein 82,24719203,24723184,24723184
Os11g0170200,-1,11,"Protein of unknown function DUF869, plant family protein",3389321,3395923,3395923
Os06g0111800,-1,6,Similar to CSLD2 (Fragment),660148,665391,665391
Os06g0111800,-1,6,Similar to CSLD2 (Fragment),660148,665391,665281
Os06g0111800,-1,6,Similar to CSLD2 (Fragment),660148,665391,663348
Os02g0614325,-1,2,Hypothetical protein,24265064,24265694,24265694
Os02g0173600,1,2,Similar to Dreg-2 like protein,4030968,4032592,4030968
Os12g0106300,1,12,"Xylan acetyltransferase, Resistance to bacterial leaf blight diseas",337846,341464,337846
Os12g0224000,-1,12,Similar to Diacylglycerol kinase 1 (EC 2.7.1.107) (Diglyceride kinase 1) (DGK 1) (DAG kinase 1),6729703,6731831,6731831
Os11g0473350,1,11,Similar to Ubiquitin carboxyl-terminal hydrolase,16324255,16325115,16324255
Os08g0136001,-1,8,Hypothetical gene,2031265,2032955,2032955
Os03g0189600,-1,3,Similar to Alcohol dehydrogenase,4682354,4685319,4685170
Os03g0189600,-1,3,Similar to Alcohol dehydrogenase,4682354,4685319,4685319
Os02g0687500,-1,2,Similar to S-ribonuclease binding protein SBP1,28160301,28161779,28161779
Os02g0583000,-1,2,Hypothetical protein,22481151,22482503,22482503
Os03g0308850,-1,3,"Similar to Fip1 motif family protein, expressed",10998989,10999602,10999602
Os12g0528300,1,12,"Similar to Adaptor complexes medium subunit family protein, expressed",20832908,20837886,20832908
Os03g0790700,-1,3,Aldehyde oxidase-2,32869350,32877275,32877275
Os01g0567200,1,1,Protein of unknown function DUF3778 domain containing protein,21713732,21714949,21713732
Os05g0311600,1,5,Similar to Transposase,14251996,14260914,14251996
Os05g0311600,1,5,Similar to Transposase,14251996,14260914,14251998
Os10g0489900,1,10,Similar to CDT1a protein,18591175,18595632,18591175
Os05g0520200,-1,5,Similar to predicted protein,25823704,25826831,25826831
Os05g0520200,-1,5,Similar to predicted protein,25823704,25826831,25826801
Os01g0357100,1,1,"Ferredoxin-nitrite reductase, Nitrate reduction (assimilation), Determination of regeneration abilit",14446913,14453454,14446913
Os01g0357100,1,1,"Ferredoxin-nitrite reductase, Nitrate reduction (assimilation), Determination of regeneration abilit",14446913,14453454,14447371
Os06g0563300,1,6,Similar to Serine/threonine protein phosphatase 2A 55 kDa regulatory subunit Bbeta isoform,21659926,21662280,21659926
Os06g0510200,1,6,Hypothetical protein,18217605,18218995,18217605
Os08g0308300,1,8,Similar to Phenylalanine ammonia-lyase,12913947,12914562,12913947
Os02g0817600,-1,2,AUX/IAA protein family protein,35073371,35075799,35075799
Os02g0817600,-1,2,AUX/IAA protein family protein,35073371,35075799,35075763
Os02g0817600,-1,2,AUX/IAA protein family protein,35073371,35075799,35075761
Os08g0530801,-1,8,Hypothetical protein,26434718,26445150,26445150
Os05g0373000,-1,5,PapD-like domain containing protein,17965061,17970698,17970698
Os05g0161700,-1,5,Hypothetical protein,3638122,3639997,3639997
Os06g0707100,1,6,Multi antimicrobial extrusion protein MatE family protein,29877099,29884562,29877099
Os07g0436600,1,7,Pentatricopeptide repeat domain containing protein,14606243,14607901,14606243
Os06g0166000,-1,6,Cyclin-like F-box domain containing protein,3319112,3322249,3322249
Os03g0639100,1,3,Hypothetical conserved gene,24514494,24515219,24514494
Os02g0115600,1,2,"S1, RNA binding domain containing protein",818981,824539,818981
Os02g0115600,1,2,"S1, RNA binding domain containing protein",818981,824539,820696
Os11g0631825,-1,11,Conserved hypothetical protein,24825414,24829193,24829193
Os10g0195100,-1,10,Hypothetical conserved gene,6583644,6586293,6586293
Os03g0325133,-1,3,Conserved hypothetical protein,11827137,11830453,11830453
Os04g0511400,-1,4,Sugar/inositol transporter domain containing protein,25567723,25571329,25571329
Os04g0511400,-1,4,Sugar/inositol transporter domain containing protein,25567723,25571329,25571247
Os12g0516800,-1,12,Hypothetical conserved gene,20080391,20083271,20083271
Os03g0297850,-1,3,Hypothetical protein,10437835,10440086,10440086
Os03g0825800,-1,3,"Protein kinase, core domain containing protein",34688287,34690676,34690676
Os05g0596600,-1,5,Similar to SMC5 protein,29728250,29740775,29740775
Os05g0127200,1,5,Similar to Phospholipase C (Fragment),1535764,1541563,1535942
Os05g0127200,1,5,Similar to Phospholipase C (Fragment),1535764,1541563,1535764
Os01g0886600,-1,1,Similar to CLP protease regulatory subunit CLPX precursor,38520634,38526006,38526006
Os04g0428900,-1,4,Similar to CSN8,21227408,21230736,21230736
Os05g0188300,1,5,Uncharacterised protein family UPF0546 domain containing protein,5419379,5419987,5419379
Os01g0254300,-1,1,Pectinesterase (EC 3.1.1.11) (Fragment),8447731,8451489,8451489
Os10g0548100,-1,10,Similar to DM280 protein,21444347,21445487,21445487
Os10g0469700,-1,10,"Leucine-rich repeat, typical subtype containing protein",17365026,17366810,17366810
Os08g0365800,-1,8,Hypothetical conserved gene,16939933,16941786,16941786
Os03g0743650,-1,3,Conserved hypothetical protein,30519650,30521125,30521125
Os06g0547100,-1,6,Similar to peroxidase 52,20690576,20691745,20691745
Os07g0583600,1,7,Chitin-inducible gibberellin-responsive protein,23650525,23654071,23652729
Os07g0583600,1,7,Chitin-inducible gibberellin-responsive protein,23650525,23654071,23650525
Os07g0583600,1,7,Chitin-inducible gibberellin-responsive protein,23650525,23654071,23650573
Os10g0512800,-1,10,Similar to predicted protein,19756786,19768053,19768053
Os09g0259200,1,9,Similar to seven-transmembrane-domain protein 1,4429265,4430103,4429265
Os01g0759700,1,1,Similar to transcription regulator,31969296,31973706,31969296
Os11g0493100,1,11,Similar to NB-ARC domain containing protein,17509307,17509867,17509307
Os02g0767200,-1,2,"Lipase, class 3 family protein",32300533,32303982,32303982
Os02g0767200,-1,2,"Lipase, class 3 family protein",32300533,32303982,32302267
Os02g0106966,1,2,Similar to emb1507 (embryo defective 1507); ATP binding / ATP-dependent helicase/ helicase/ nucleic acid binding / nucleoside-triphosphatase/ nucleotide binding,410645,411491,410645
Os01g0504500,-1,1,Similar to Transparent testa 12 protein,17504553,17512361,17512361
Os01g0504500,-1,1,Similar to Transparent testa 12 protein,17504553,17512361,17512305
Os03g0850200,1,3,Similar to Cytochrome P450,35777902,35778650,35777902
Os04g0295400,1,4,Hypothetical conserved gene,12989808,12996145,12989808
Os04g0295400,1,4,Hypothetical conserved gene,12989808,12996145,12989866
Os08g0224150,-1,8,Hypothetical protein,7554714,7558408,7558408
Os03g0356414,-1,3,Similar to Ubiquitin ligase SINAT5 (EC 6.3.2.-) (Seven in absentia homolog 5). Splice isoform 2,13633732,13637491,13637491
Os02g0554500,1,2,Hypothetical conserved gene,20946101,20946640,20946101
Os12g0206700,1,12,Hypothetical protein,5568838,5573431,5568838
Os03g0712300,1,3,Similar to CROC-1-like protein (Fragment),28781652,28786598,28781652
Os08g0203400,1,8,"Protein kinase, core domain containing protein",6015745,6023225,6015745
Os06g0612300,1,6,Similar to T6J4.5 protein (WIP6 protein),24453131,24456495,24453131
Os08g0135900,1,8,Similar to Tryptophan synthase beta chain 1 (EC 4.2.1.20,2029732,2033180,2030946
Os08g0135900,1,8,Similar to Tryptophan synthase beta chain 1 (EC 4.2.1.20,2029732,2033180,2031342
Os08g0135900,1,8,Similar to Tryptophan synthase beta chain 1 (EC 4.2.1.20,2029732,2033180,2029732
Os07g0494700,-1,7,Hypothetical protein,18496789,18497820,18497820
Os04g0293600,1,4,Hypothetical protein,12869488,12869990,12869488
Os07g0214100,-1,7,Seed allergenic protein RA17 precursor,6254882,6255558,6255558
Os04g0641450,1,4,Hypothetical gene,32634186,32636438,32634186
Os10g0186900,1,10,Conserved hypothetical protein,5948834,5949528,5948834
Os01g0179901,-1,1,Conserved hypothetical protein,4175051,4177246,4177246
Os02g0601000,1,2,Conserved hypothetical protein,23513097,23513707,23513097
Os04g0549400,1,4,Conserved hypothetical protein,27498110,27498744,27498110
Os04g0517100,-1,4,Similar to OSIGBa0145M07.4 protein,25843038,25844912,25844875
Os04g0517100,-1,4,Similar to OSIGBa0145M07.4 protein,25843038,25844912,25844912
Os05g0349800,-1,5,Embryonic abundant protein 1,16518577,16519493,16519158
Os05g0349800,-1,5,Embryonic abundant protein 1,16518577,16519493,16519493
Os11g0130700,1,11,Conserved hypothetical protein,1408945,1409547,1408945
Os02g0485800,1,2,Transferase domain containing protein,16806547,16807323,16806547
Os05g0327100,1,5,Pumilio RNA-binding repeat domain containing protein,15187818,15194790,15187818
Os03g0246800,-1,3,Similar to Guanine nucleotide-exchange protein GEP2,7753164,7763728,7763728
Os03g0246800,-1,3,Similar to Guanine nucleotide-exchange protein GEP2,7753164,7763728,7763564
Os03g0246800,-1,3,Similar to Guanine nucleotide-exchange protein GEP2,7753164,7763728,7756545
Os02g0321800,1,2,B-cell receptor-associated 31-like family protein,12859814,12864036,12859916
Os02g0321800,1,2,B-cell receptor-associated 31-like family protein,12859814,12864036,12859814
Os08g0460700,-1,8,Leucine-rich repeat 2 containing protein,22624404,22627704,22627704
Os02g0198200,1,2,EF-Hand type domain containing protein,5501167,5504378,5501167
Os06g0494400,1,6,Multi antimicrobial extrusion protein MatE family protein,17194074,17200567,17194074
Os07g0512150,1,7,Hypothetical protein,19614574,19617355,19614574
Os12g0511300,1,12,CLT(CRT-like transporter) protein containing no plastid target signal peptid,19701010,19708015,19701221
Os12g0511300,1,12,CLT(CRT-like transporter) protein containing no plastid target signal peptid,19701010,19708015,19701010
Os12g0511300,1,12,CLT(CRT-like transporter) protein containing no plastid target signal peptid,19701010,19708015,19701042
Os10g0555200,-1,10,"Resolvase, holliday junction-type, YqgF-like domain containing protein",21802742,21804315,21804315
Os04g0599700,1,4,Cobalamin (vitamin B12) biosynthesis CobW-like domain containing protein,30264259,30267376,30264259
Os02g0740900,1,2,WD-40 repeat containing protein,30987024,30988403,30987024
Os05g0436900,1,5,"Zinc finger, DHHC-type domain containing protein",21388790,21392518,21388790
Os09g0522800,1,9,Protein of unknown function DUF1618 domain containing protein,20423141,20425017,20423141
Os08g0136600,1,8,Hypothetical protein,2060755,2061630,2060755
Os12g0500700,1,12,Similar to Vacuolar sorting protein-like; embryogenesis protein H beta 58-like protein,19055747,19060976,19055747
Os04g0182850,-1,4,Hypothetical gene,5644973,5648059,5648059
Os09g0387150,-1,9,Conserved hypothetical protein,13208509,13211709,13211709
Os07g0659800,1,7,Similar to Ubiquitin ligase SINAT5 (EC 6.3.2.-) (Seven in absentia homolog 5). Splice isoform 2,27807792,27811531,27807792
Os03g0588100,-1,3,Hypothetical conserved gene,21728279,21731479,21731479
Os01g0647150,1,1,Hypothetical protein,26078097,26082210,26078097
Os03g0380700,1,3,"Similar to Zinc finger, C3HC4 type family protein",15076021,15076626,15076021
Os06g0308000,1,6,Similar to Trigger factor-like protein,11677059,11682089,11677059
Os05g0106800,-1,5,"F-box domain, cyclin-like domain containing protein",368284,370934,370934
Os03g0105300,1,3,"Protein of unknown function DUF1677, Oryza sativa domain containing protein",321593,324469,321593
Os03g0391400,1,3,Similar to Phospholipase D nu-2 (Fragment),15676873,15678725,15676873
Os01g0883000,1,1,Similar to protein kinase,38319060,38325583,38319060
Os11g0484450,-1,11,Hypothetical protein,17064367,17066198,17066198
Os06g0147250,1,6,Hypothetical conserved gene,2462234,2462587,2462234
Os04g0609500,1,4,Transferase family protein,30869610,30871743,30869610
Os07g0190000,1,7,Similar to 1-deoxy-D-xylulose 5-phosphate synthase 2 precursor,4821207,4824665,4821207
Os02g0725200,1,2,SET domain containing protein,30144260,30148692,30144260
Os02g0725200,1,2,SET domain containing protein,30144260,30148692,30144945
Os01g0858700,1,1,Conserved hypothetical protein,37123132,37126849,37123132
Os01g0932950,-1,1,Similar to RALFL33,40923718,40924053,40924053
Os02g0244100,1,2,"RING-type E3 ubiquitin ligase, Regulation of grain width and weigh",8115223,8121651,8115223
Os03g0678950,1,3,Conserved hypothetical protein,26884255,26885376,26884255
Os03g0246500,1,3,"Protein of unknown function DUF869, plant family protein",7740991,7749358,7748945
Os03g0246500,1,3,"Protein of unknown function DUF869, plant family protein",7740991,7749358,7740991
Os03g0246500,1,3,"Protein of unknown function DUF869, plant family protein",7740991,7749358,7749017
Os11g0634200,-1,11,Conserved hypothetical protein,24950810,24952652,24952652
Os02g0120200,1,2,Similar to Phospholipase D nu-2 (Fragment),1061877,1066211,1061877
Os03g0859300,-1,3,"Similar to La domain containing protein, expressed",36265672,36271489,36271472
Os03g0859300,-1,3,"Similar to La domain containing protein, expressed",36265672,36271489,36271489
Os07g0212200,1,7,Similar to MRNA-binding protein (Fragment),6134016,6136740,6134016
Os05g0408900,-1,5,Similar to 1-deoxy-D-xylulose-5-phosphate synthase,19957171,19963120,19963002
Os05g0408900,-1,5,Similar to 1-deoxy-D-xylulose-5-phosphate synthase,19957171,19963120,19963120
Os05g0408900,-1,5,Similar to 1-deoxy-D-xylulose-5-phosphate synthase,19957171,19963120,19963042
Os05g0408900,-1,5,Similar to 1-deoxy-D-xylulose-5-phosphate synthase,19957171,19963120,19963048
Os02g0722500,-1,2,Arf GTPase activating protein family protein,29998326,30002783,30002783
Os04g0127900,1,4,Conserved hypothetical protein,1760660,1762304,1760660
Os01g0575200,1,1,Helix-loop-helix DNA-binding domain containing protein,22138044,22142395,22138044
Os05g0587700,-1,5,Conserved hypothetical protein,29284596,29286850,29286850
Os05g0121400,1,5,Conserved hypothetical protein,1142017,1145752,1142017
Os05g0121400,1,5,Conserved hypothetical protein,1142017,1145752,1142027
Os11g0113150,1,11,Hypothetical gene,604878,605569,604878
Os04g0514400,1,4,Peptidoglycan binding-like domain containing protein,25701024,25703247,25701024
Os07g0625600,1,7,Fimbriata-associated protein (Fragment),25914762,25915298,25914762
Os10g0514300,1,10,Similar to Transposon protein,19826752,19828392,19826752
Os01g0796400,1,1,NAD(P)-binding domain containing protein,33730378,33733010,33730480
Os01g0796400,1,1,NAD(P)-binding domain containing protein,33730378,33733010,33730378
Os12g0175400,1,12,Similar to OSMYB2,3840945,3842155,3840945
Os12g0580600,1,12,Conserved hypothetical protein,24053229,24054780,24053229
Os11g0242300,-1,11,"Similar to AP2 domain containing protein, expressed",7627643,7628273,7628273
Os03g0334200,1,3,Protein of unknown function DUF3133 domain containing protein,12354875,12358539,12355217
Os03g0334200,1,3,Protein of unknown function DUF3133 domain containing protein,12354875,12358539,12354875
Os12g0106100,1,12,Hypothetical conserved gene,324750,328087,324750
Os07g0511500,1,7,"Zinc finger, RING/FYVE/PHD-type domain containing protein",19538543,19545805,19544575
Os07g0511500,1,7,"Zinc finger, RING/FYVE/PHD-type domain containing protein",19538543,19545805,19538543
Os08g0426000,1,8,"Similar to DNA-directed RNA polymerases I, II, and III 14.4 kDa polypeptide",20468337,20470477,20468337
Os03g0427100,-1,3,"Zinc finger, RING/FYVE/PHD-type domain containing protein",17850708,17853697,17853697
Os09g0455300,1,9,Similar to INDEHISCENT protein,17132211,17133470,17132211
Os10g0558725,1,10,Hypothetical protein,21989349,21990589,21989349
Os12g0560300,-1,12,Similar to NTGB2 (Fragment),22939792,22943689,22943689
Os04g0613600,1,4,Similar to 40S ribosomal protein S11,31105989,31107921,31105989
Os02g0616100,1,2,Similar to protein binding protein,24372806,24374439,24373397
Os02g0616100,1,2,Similar to protein binding protein,24372806,24374439,24372806
Os02g0616100,1,2,Similar to protein binding protein,24372806,24374439,24372812
Os02g0616100,1,2,Similar to protein binding protein,24372806,24374439,24373069
Os12g0158800,-1,12,Similar to E2F homolog (Fragment),2939741,2945064,2945064
Os06g0666750,-1,6,Hypothetical protein,27608539,27609028,27609028
Os01g0179300,1,1,Similar to BRI1-KD interacting protein 128 (Fragment),4123420,4126215,4125815
Os01g0179300,1,1,Similar to BRI1-KD interacting protein 128 (Fragment),4123420,4126215,4123420
Os01g0244150,-1,1,"Similar to J075123K08, full insert sequence",7969745,7970752,7970752
Os08g0136800,1,8,Protein of unknown function DUF26 domain containing protein,2066433,2067718,2066433
Os03g0735800,1,3,"Glycosyl hydrolase family 32, C-terminal domain containing protein",30150518,30151269,30150518
Os12g0133750,1,12,Hypothetical protein,1654902,1655183,1654902
Os08g0226166,-1,8,Similar to Cytochrome P450 CYP76H18,7710739,7711320,7711320
Os09g0410125,1,9,Similar to membrane alanyl aminopeptidase,14537648,14542933,14537648
