Gene stable ID,Strand,Chromosome/scaffold name,Gene description,Gene start (bp),Gene end (bp),Transcription start site (TSS)
SC221g500020.1_BraROA,1,JADBGQ010000076.1,,17642,20086,17642
A07p001570.1_BraROA,1,A07,,83269,88157,83269
A07p020880.1_BraROA,1,A07,,12309239,12310680,12309239
A02p046190.1_BraROA,1,A02,,28899777,28900525,28899777
A04g502100.1_BraROA,-1,A04,,5169584,5172447,5172447
A02g502130.1_BraROA,1,A02,,6750951,6751295,6750951
A01p002010.1_BraROA,1,A01,Methionine aminopeptidase [Source:Projected from Arabidopsis thaliana (AT4G37040) UniProtKB/TrEMBL;Acc:A0A178UWL4],915326,925210,915326
A01p005490.1_BraROA,-1,A01,,2360919,2362243,2362243
A08g508190.1_BraROA,1,A08,,14919193,14922716,14919193
A01p013400.1_BraROA,1,A01,,6555538,6557126,6555538
A07p040160.1_BraROA,1,A07,,21321590,21325436,21321590
A03p054960.1_BraROA,1,A03,,23683158,23686315,23683158
A09p002610.1_BraROA,1,A09,,1737302,1738667,1737302
A07p049810.1_BraROA,-1,A07,SNW/SKI-interacting protein [Source:Projected from Arabidopsis thaliana (AT1G77180) UniProtKB/Swiss-Prot;Acc:O80653],26577474,26579318,26579318
A09p079670.1_BraROA,-1,A09,CCX5 [Source:Projected from Arabidopsis thaliana (AT1G08960) UniProtKB/TrEMBL;Acc:A0A178W3U3],58556867,58564393,58564393
A09p071410.1_BraROA,-1,A09,,55120005,55121914,55121914
A08p011770.1_BraROA,1,JADBGQ010000117.1,,28409,29606,28409
A10p020230.1_BraROA,1,A10,,13729769,13730882,13729769
A05p008580.1_BraROA,1,A05,AtAPC7 [Source:Projected from Arabidopsis thaliana (AT2G39090) UniProtKB/TrEMBL;Acc:A0A178VSZ9],3537871,3541797,3537871
A09g518720.1_BraROA,1,A09,,56985422,56990870,56985422
A01p013070.1_BraROA,-1,A01,,6396446,6397657,6397657
A05g509260.1_BraROA,-1,A05,,27806584,27807504,27807504
A07p017680.1_BraROA,-1,A07,,10678717,10679036,10679036
A09p082450.1_BraROA,1,A09,,59698975,59701114,59698975
SC315g500020.1_BraROA,1,JADBGQ010000160.1,,15705,16004,15705
A02p023660.1_BraROA,-1,A02,,11806714,11812523,11812523
A01p023530.1_BraROA,1,A01,,11651344,11654590,11651344
A03p014560.1_BraROA,-1,A03,,5782859,5784887,5784887
A06p023660.1_BraROA,1,A06,,11580101,11581295,11580101
A01p004890.1_BraROA,-1,A01,,2116593,2121867,2121867
A05p019250.1_BraROA,-1,A05,,9052477,9054298,9054298
A02p047570.1_BraROA,-1,A02,,29657731,29659822,29659822
A01p005000.1_BraROA,1,A01,,2148736,2149149,2148736
A06p039600.1_BraROA,1,A06,,21354887,21357623,21354887
A03g504220.1_BraROA,-1,A03,,14840335,14840573,14840573
A01p038720.1_BraROA,-1,A01,,14734386,14736841,14736841
A07p046960.1_BraROA,-1,A07,,25283690,25285110,25285110
A03p017060.1_BraROA,-1,A03,,6834465,6835205,6835205
A09p083740.1_BraROA,1,A09,Kinesin-like protein [Source:Projected from Arabidopsis thaliana (AT1G01950) UniProtKB/TrEMBL;Acc:F4HU83],60208367,60212594,60208367
A05p051360.1_BraROA,-1,A05,Nuclear poly(A) polymerase 3 [Source:Projected from Arabidopsis thaliana (AT3G06560) UniProtKB/Swiss-Prot;Acc:Q56XM9],29932160,29934616,29934616
SC117g500030.1_BraROA,1,JADBGQ010000016.1,,157320,161637,157320
A03p007110.1_BraROA,1,A03,,2965477,2967134,2965477
A04p027340.1_BraROA,1,A04,,16454217,16455718,16454217
A02p008810.1_BraROA,-1,A02,EMB3138 [Source:Projected from Arabidopsis thaliana (AT5G18570) UniProtKB/TrEMBL;Acc:A0A178UG16],3635660,3638836,3638836
A04p012030.1_BraROA,1,A04,,6124844,6125863,6124844
A02p015300.1_BraROA,1,A02,,6808216,6811671,6808216
A07g501250.1_BraROA,1,A07,,2668652,2670658,2668652
A07p011150.1_BraROA,-1,A07,,8901146,8901620,8901620
A10p010200.1_BraROA,1,A10,,5852628,5853737,5852628
A09g504480.1_BraROA,1,A09,,13756187,13756813,13756187
A02p055320.1_BraROA,1,A02,,33532786,33534736,33532786
A06g501660.1_BraROA,-1,A06,,6238580,6244994,6244994
A04p039980.1_BraROA,-1,A04,,22591423,22605795,22605795
A01p012840.1_BraROA,-1,A01,gamma-soluble NSF attachment protein [Source:Projected from Arabidopsis thaliana (AT4G20410) TAIR;Acc:AT4G20410],6303929,6306246,6306246
A09p007810.1_BraROA,1,A09,GR-RBP3 [Source:Projected from Arabidopsis thaliana (AT5G61030) UniProtKB/TrEMBL;Acc:A0A178UBT5],4077102,4078545,4077102
A06p040300.1_BraROA,1,A06,,21794927,21796514,21794927
A05p048810.1_BraROA,-1,A05,,28487347,28490940,28490940
A07p020090.1_BraROA,1,A07,,11925446,11927311,11925446
A09p033490.1_BraROA,-1,A09,,20264055,20266837,20266837
A01p019550.1_BraROA,-1,A01,,9592409,9593864,9593864
A08p032130.1_BraROA,1,A08,,19498821,19500631,19498821
A05p044110.1_BraROA,1,A05,,26525168,26529945,26525168
A05p026590.1_BraROA,-1,A05,,14260211,14261279,14261279
A07p003440.1_BraROA,-1,A07,Mitogen-activated protein kinase 7 [Source:Projected from Arabidopsis thaliana (AT2G18170) UniProtKB/Swiss-Prot;Acc:Q39027],3287848,3289328,3289328
A10p040250.1_BraROA,1,A10,,22209467,22210394,22209467
A09p014960.1_BraROA,1,A09,,7804579,7807702,7804579
A10p013520.1_BraROA,1,A10,,4701974,4706402,4701974
A01p008310.1_BraROA,1,A01,,4042485,4045101,4042485
A03p047780.1_BraROA,1,A03,"ATPase 6, plasma membrane-type [Source:Projected from Arabidopsis thaliana (AT2G07560) UniProtKB/Swiss-Prot;Acc:Q9SH76]",22218124,22221672,22218124
A03p059040.1_BraROA,-1,A03,,25656713,25657872,25657872
SC163g500170.1_BraROA,1,JADBGQ010000039.1,,217203,217502,217203
A10p026050.1_BraROA,1,A10,Dicer-like protein 4 [Source:Projected from Arabidopsis thaliana (AT5G20320) UniProtKB/Swiss-Prot;Acc:P84634],16610652,16619802,16610652
A08g500300.1_BraROA,1,A08,,720784,721041,720784
A01g510050.1_BraROA,1,A01,,27549605,27550587,27549605
A01p013310.1_BraROA,1,A01,,6505738,6511047,6505738
A07p010020.1_BraROA,1,A07,"Probable lipid-A-disaccharide synthase, mitochondrial [Source:Projected from Arabidopsis thaliana (AT2G04560) UniProtKB/Swiss-Prot;Acc:F4IF99]",6247651,6249641,6247651
A04p016450.1_BraROA,-1,A04,,10111689,10113357,10113357
A01p010030.1_BraROA,-1,A01,,4890614,4891390,4891390
A09p012140.1_BraROA,-1,A09,,6221452,6222961,6222961
A02p006850.1_BraROA,1,A02,,2917704,2919546,2917704
A03p017080.1_BraROA,-1,A03,Protein MHF1 homolog [Source:Projected from Arabidopsis thaliana (AT5G50930) UniProtKB/Swiss-Prot;Acc:Q9FI55],6841302,6842362,6842362
A05p050260.1_BraROA,1,A05,,29274211,29279467,29274211
A01p013970.1_BraROA,1,A01,,6820618,6827211,6820618
A06p047740.1_BraROA,-1,A06,,25317492,25322937,25322937
A09g510750.1_BraROA,1,A09,,33082915,33084294,33082915
A08g501220.1_BraROA,-1,A08,,3103165,3113558,3113558
A03g507490.1_BraROA,1,A03,,26551382,26556153,26551382
A06g502480.1_BraROA,-1,A06,,8279983,8280498,8280498
A07p003680.1_BraROA,1,A07,,3135988,3137387,3135988
A02p010810.1_BraROA,-1,A02,Pentatricopeptide repeat-containing protein At4g33990 [Source:Projected from Arabidopsis thaliana (AT4G33990) UniProtKB/Swiss-Prot;Acc:O81767],4704646,4707611,4707611
SC160g500110.1_BraROA,1,JADBGQ010000037.1,,175128,178648,175128
A02p010890.1_BraROA,1,A02,,4733092,4733910,4733092
A05g505070.1_BraROA,-1,A05,,14113527,14119170,14119170
A03p004290.1_BraROA,1,A03,,1822471,1825305,1822471
A07p002130.1_BraROA,1,A07,,4030781,4033802,4030781
A03p070750.1_BraROA,1,A03,,31116539,31116903,31116539
A03g508890.1_BraROA,-1,A03,,29598655,29599051,29599051
A04p002510.1_BraROA,1,A04,,1207334,1210610,1207334
A08p043290.1_BraROA,1,A08,,24134241,24136850,24134241
A05p010100.1_BraROA,-1,A05,,4203425,4204298,4204298
A05p019880.1_BraROA,-1,A05,,9306670,9307863,9307863
A10g501130.1_BraROA,1,A10,,3218404,3219721,3218404
SC109g500010.1_BraROA,1,JADBGQ010000014.1,,35135,35436,35135
A07p046780.1_BraROA,1,A07,,25199466,25200777,25199466
A09p073300.1_BraROA,-1,A09,,55936191,55938588,55938588
A04p027990.1_BraROA,-1,A04,,16864990,16868084,16868084
A09p036170.1_BraROA,-1,A09,,21473923,21477774,21477774
A08g502280.1_BraROA,1,A08,,5067114,5067819,5067114
A06g502380.1_BraROA,1,A06,,8091621,8098046,8091621
A01p012650.1_BraROA,-1,A01,"cytochrome P450, family 71, subfamily A, polypeptide 28 [Source:Projected from Arabidopsis thaliana (AT4G20235) TAIR;Acc:AT4G20235]",6204138,6209911,6209911
A10p015790.1_BraROA,1,A10,,3449903,3451459,3449903
A03p040840.1_BraROA,1,A03,,17034146,17034844,17034146
A05g508080.1_BraROA,1,A05,,23581784,23581963,23581784
A02g509030.1_BraROA,1,A02,,24146228,24148073,24146228
A07p045410.1_BraROA,1,A07,,24640720,24643798,24640720
A01p021250.1_BraROA,-1,A01,,10336663,10336923,10336923
A10p005190.1_BraROA,1,A10,,9207886,9208330,9207886
A10p006690.1_BraROA,-1,A10,Cell division control protein 6 homolog B [Source:Projected from Arabidopsis thaliana (AT1G07270) UniProtKB/Swiss-Prot;Acc:Q8W032],9815860,9824654,9824654
A03p057880.1_BraROA,1,A03,,25073936,25074952,25073936
A08p004670.1_BraROA,1,A08,,2745170,2745990,2745170
A03g503670.1_BraROA,-1,A03,,12514278,12516999,12516999
A07g504070.1_BraROA,-1,A07,,8021584,8022458,8022458
A02p021800.1_BraROA,1,A02,,10254497,10257910,10254497
A09p029490.1_BraROA,1,A09,,17604216,17605582,17604216
A01p006670.1_BraROA,1,A01,,3390298,3391410,3390298
A07p027830.1_BraROA,1,A07,,15822302,15823349,15822302
A05g509480.1_BraROA,1,A05,,28981540,28985890,28981540
A01p014460.1_BraROA,-1,A01,,7038688,7039492,7039492
A02p006190.1_BraROA,-1,A02,NRT2.7 [Source:Projected from Arabidopsis thaliana (AT5G14570) UniProtKB/TrEMBL;Acc:A0A178UKX9],2613332,2615883,2615883
A07p012420.1_BraROA,-1,A07,,8140940,8142052,8142052
A06p010620.1_BraROA,-1,A06,,3846498,3850253,3850253
A03p058180.1_BraROA,-1,A03,,25257348,25258640,25258640
A09p044260.1_BraROA,-1,A09,,35869092,35871202,35871202
A09g505450.1_BraROA,1,A09,,17259005,17259452,17259005
A08g505260.1_BraROA,-1,A08,,8685875,8688253,8688253
A10p020560.1_BraROA,1,A10,,13954901,13957191,13954901
A01p043680.1_BraROA,-1,A01,,24751321,24751790,24751790
A06p036030.1_BraROA,1,A06,,19509128,19509573,19509128
A04p003040.1_BraROA,-1,A04,,1489948,1491501,1491501
A09g502410.1_BraROA,-1,A09,,8133133,8139425,8139425
A03p066680.1_BraROA,-1,A03,,29458630,29460075,29460075
A10p005650.1_BraROA,-1,A10,,9404397,9404976,9404976
A03p020850.1_BraROA,1,A03,Leucine-rich repeat receptor-like protein kinase PXC1 [Source:Projected from Arabidopsis thaliana (AT2G36570) UniProtKB/Swiss-Prot;Acc:Q9SJQ1],8577258,8579366,8577258
A01p005850.1_BraROA,-1,A01,PERK14 [Source:Projected from Arabidopsis thaliana (AT4G32710) UniProtKB/TrEMBL;Acc:A0A178V367],3025384,3028473,3028473
A03p063850.1_BraROA,-1,A03,,27779589,27780768,27780768
A03p005460.1_BraROA,-1,A03,,2283340,2285398,2285398
A06p002990.1_BraROA,1,A06,,4888943,4891051,4888943
A05g501390.1_BraROA,-1,A05,,5058221,5059782,5059782
A10p013740.1_BraROA,-1,A10,,4563366,4563949,4563949
A07p034360.1_BraROA,-1,A07,,18697136,18700823,18700823
A10p001740.1_BraROA,1,A10,,892331,898990,892331
A05p050180.1_BraROA,1,A05,,29023036,29025757,29023036
A02g509610.1_BraROA,1,A02,,25555876,25563198,25555876
A03g501800.1_BraROA,1,A03,,5668745,5671062,5668745
A09p004310.1_BraROA,1,A09,,2471688,2475179,2471688
A01g505670.1_BraROA,1,A01,,16801898,16804874,16801898
A04p038990.1_BraROA,-1,A04,,22088155,22090671,22090671
A05g506120.1_BraROA,-1,A05,,17450588,17459804,17459804
A10p029830.1_BraROA,-1,A10,,18157046,18158555,18158555
A08p023790.1_BraROA,1,A08,,15634027,15637082,15634027
A06g505590.1_BraROA,-1,A06,,16116148,16120414,16120414
A03p014200.1_BraROA,-1,A03,,5649709,5654216,5654216
A07p001870.1_BraROA,-1,A07,,4116345,4122544,4122544
A09p019460.1_BraROA,1,A09,,10312221,10312664,10312221
A05p002900.1_BraROA,1,A05,,1027032,1031075,1027032
A09p013930.1_BraROA,1,A09,,7205045,7206360,7205045
A06g500120.1_BraROA,-1,A06,,659610,664231,664231
A09p025820.1_BraROA,1,A09,,14390514,14392472,14390514
A07p033690.1_BraROA,-1,A07,,18417120,18419742,18419742
A03p049950.1_BraROA,-1,A03,,21454021,21456181,21456181
A07p025650.1_BraROA,-1,A07,,14725995,14727787,14727787
A03p066370.1_BraROA,-1,A03,,29326675,29328894,29328894
A10p031530.1_BraROA,-1,A10,,18817685,18818799,18818799
A09p029230.1_BraROA,-1,A09,,17490846,17495949,17495949
A07g501110.1_BraROA,-1,A07,,2267844,2268979,2268979
A09g508530.1_BraROA,1,A09,,23907595,23909972,23907595
A06p038640.1_BraROA,-1,A06,,20785586,20787016,20787016
A10g501260.1_BraROA,-1,A10,,3626126,3626729,3626729
A03p019540.1_BraROA,1,A03,Protein SPEAR2 [Source:Projected from Arabidopsis thaliana (AT2G34010) UniProtKB/Swiss-Prot;Acc:F4IGU3],7980911,7982220,7980911
A09p074450.1_BraROA,1,A09,,56448967,56449581,56448967
A07p040300.1_BraROA,-1,A07,,21403642,21405195,21405195
A04p004640.1_BraROA,-1,A04,,2379993,2380325,2380325
A01p055670.1_BraROA,-1,A01,,31747048,31747672,31747672
A02g512010.1_BraROA,-1,A02,,32501238,32504151,32504151
A08p024220.1_BraROA,-1,A08,,15789435,15790496,15790496
A09g510210.1_BraROA,-1,A09,,30112163,30116485,30116485
A07g504030.1_BraROA,-1,A07,,7914540,7916347,7916347
A07p004870.1_BraROA,1,A07,3-hydroxy-3-methylglutaryl-coenzyme A reductase 2 [Source:Projected from Arabidopsis thaliana (AT2G17370) UniProtKB/Swiss-Prot;Acc:P43256],2568437,2570349,2568437
A03p032920.1_BraROA,-1,A03,DNA mismatch repair protein MSH6 [Source:Projected from Arabidopsis thaliana (AT4G02070) UniProtKB/Swiss-Prot;Acc:O04716],13945139,13952054,13952054
A02p025810.1_BraROA,-1,A02,,13533084,13534472,13534472
A07p034630.1_BraROA,-1,A07,,18794040,18797700,18797700
A03p044210.1_BraROA,1,A03,,18450869,18452504,18450869
A04p033410.1_BraROA,-1,A04,,19429047,19430525,19430525
A03p002670.1_BraROA,-1,A03,,1205030,1206293,1206293
A10p001380.1_BraROA,-1,A10,,703859,706106,706106
A03p064080.1_BraROA,1,A03,,27873647,27875505,27873647
A04g502170.1_BraROA,-1,A04,,5268216,5268563,5268563
A03p069350.1_BraROA,-1,A03,,30493691,30494292,30494292
A03p033890.1_BraROA,-1,A03,,14338430,14347857,14347857
A01g508100.1_BraROA,1,A01,,22904832,22905020,22904832
A08p041200.1_BraROA,-1,A08,,23307315,23309124,23309124
A05p006930.1_BraROA,-1,A05,,2796293,2798738,2798738
A10p033330.1_BraROA,1,A10,,19530443,19539156,19530443
A10p014400.1_BraROA,1,A10,,4204120,4205333,4204120
A08p008140.1_BraROA,1,A08,,5327928,5330384,5327928
A06g502970.1_BraROA,1,A06,,9541143,9541328,9541143
A05p023220.1_BraROA,1,A05,,11241586,11243427,11241586
A06p054000.1_BraROA,-1,A06,,28364622,28365218,28365218
A03p057950.1_BraROA,1,A03,,25105166,25109836,25105166
A03p037500.1_BraROA,-1,A03,,15696603,15697395,15697395
A05p049230.1_BraROA,-1,A05,Peptidylprolyl isomerase [Source:Projected from Arabidopsis thaliana (AT3G10060) UniProtKB/TrEMBL;Acc:A0A178V516],28704070,28705624,28705624
A09p010990.1_BraROA,1,A09,Putative pentatricopeptide repeat-containing protein At3g47840 [Source:Projected from Arabidopsis thaliana (AT3G47840) UniProtKB/Swiss-Prot;Acc:Q9STS9],5557260,5559371,5557260
A06p012190.1_BraROA,1,A06,,5575192,5579189,5575192
A10g506940.1_BraROA,1,A10,,21000785,21000970,21000785
A05p035590.1_BraROA,-1,A05,"DEAD-box ATP-dependent RNA helicase 9, mitochondrial [Source:Projected from Arabidopsis thaliana (AT3G22310) UniProtKB/Swiss-Prot;Acc:Q9LUW6]",20158731,20161082,20161082
A09g508470.1_BraROA,-1,A09,,23818263,23826994,23826994
A05p053570.1_BraROA,1,A05,,31015800,31016200,31015800
A01p034790.1_BraROA,1,A01,,15972090,15976961,15972090
A03g500750.1_BraROA,-1,A03,,2319425,2320420,2320420
A04p019190.1_BraROA,-1,A04,Ultraviolet hypersensitive 1 [Source:Projected from Arabidopsis thaliana (AT5G41150) UniProtKB/TrEMBL;Acc:Q2F6I1],11499450,11503108,11503108
A08g509570.1_BraROA,-1,A08,,19550377,19551112,19551112
A06p003790.1_BraROA,1,A06,Helicase-like transcription factor CHR28 [Source:Projected from Arabidopsis thaliana (AT1G50410) UniProtKB/Swiss-Prot;Acc:Q94BR5],4517353,4521335,4517353
A09p060670.1_BraROA,-1,A09,,50242336,50243894,50243894
A08p045660.1_BraROA,-1,A08,,24993205,24994858,24994858
A09p035620.1_BraROA,1,A09,,21365574,21366851,21365574
A02g500440.1_BraROA,1,A02,,1359834,1362442,1359834
A09p008830.1_BraROA,1,A09,,4546073,4546444,4546073
A04p027160.1_BraROA,-1,A04,Dof zinc finger protein DOF2.1 [Source:Projected from Arabidopsis thaliana (AT2G28510) UniProtKB/Swiss-Prot;Acc:Q8LE43],16320072,16321302,16321302
A07p044180.1_BraROA,1,A07,,24142204,24143089,24142204
A06g504100.1_BraROA,1,A06,,12736711,12763683,12736711
A09p067670.1_BraROA,-1,A09,,53295791,53298773,53298773
A10p005150.1_BraROA,-1,A10,,9197138,9197832,9197832
A03p001290.1_BraROA,1,A03,RAB8C [Source:Projected from Arabidopsis thaliana (AT5G03520) UniProtKB/TrEMBL;Acc:A0A178UJN5],652675,654244,652675
A06g504710.1_BraROA,1,A06,,14325198,14326583,14325198
A06p005250.1_BraROA,-1,A06,Glutamine synthetase cytosolic isozyme 1-5 [Source:Projected from Arabidopsis thaliana (AT1G48470) UniProtKB/Swiss-Prot;Acc:Q8GXW5],1541070,1542539,1542539
A05p002210.1_BraROA,-1,A05,Auxin-responsive protein SAUR32 [Source:Projected from Arabidopsis thaliana (AT2G46690) UniProtKB/Swiss-Prot;Acc:Q9ZUZ3],713343,713711,713711
A09g510690.1_BraROA,1,A09,,32959031,32959988,32959031
A10g501530.1_BraROA,1,A10,,4301075,4301592,4301075
A01p013430.1_BraROA,-1,A01,,6564815,6565195,6565195
A10p027990.1_BraROA,-1,A10,,17482636,17484908,17484908
A09p055540.1_BraROA,1,A09,,47497362,47498948,47497362
A05p026260.1_BraROA,1,A05,,13792191,13798887,13792191
A01p023280.1_BraROA,1,A01,COBRA-like protein 7 [Source:Projected from Arabidopsis thaliana (AT4G16120) UniProtKB/Swiss-Prot;Acc:Q8GZ17],11488384,11490853,11488384
A02p012810.1_BraROA,-1,A02,,5616486,5619692,5619692
A01p013440.1_BraROA,1,A01,Transcription factor DYT1 [Source:Projected from Arabidopsis thaliana (AT4G21330) UniProtKB/Swiss-Prot;Acc:O81900],6567140,6568667,6567140
A08p038370.1_BraROA,-1,A08,,22228416,22233251,22233251
A04p030670.1_BraROA,1,A04,,18194078,18197190,18194078
A02g510200.1_BraROA,-1,A02,,27289844,27301070,27301070
SC410g500020.1_BraROA,1,JADBGQ010000252.1,,707,1505,707
A09p064800.1_BraROA,1,A09,,52073218,52076223,52073218
A07g503290.1_BraROA,1,A07,,6511635,6513243,6511635
A03p043340.1_BraROA,1,A03,,18130692,18132557,18130692
A10p006590.1_BraROA,1,A10,,9774522,9776953,9774522
A04g500110.1_BraROA,1,A04,,552933,553366,552933
A09p014100.1_BraROA,-1,A09,,7258192,7258616,7258616
A04p005790.1_BraROA,-1,A04,,3068161,3069663,3069663
A05g500020.1_BraROA,1,A05,,107414,110794,107414
A02p005890.1_BraROA,1,A02,,2519724,2521214,2519724
A06p044430.1_BraROA,1,A06,,23865339,23868184,23865339
A05p013240.1_BraROA,1,A05,,5766673,5768827,5766673
A01p009770.1_BraROA,-1,A01,,4740511,4742950,4742950
A02p030870.1_BraROA,-1,A02,,15751376,15753168,15753168
A08p040230.1_BraROA,-1,A08,,22975440,22978329,22978329
A08p000690.1_BraROA,1,A08,Sks14 [Source:Projected from Arabidopsis thaliana (AT1G55560) UniProtKB/TrEMBL;Acc:A0A178WAD5],434294,436780,434294
A10p006770.1_BraROA,1,A10,,9880089,9880778,9880089
A03p006850.1_BraROA,1,A03,,2853335,2856315,2853335
A06p050230.1_BraROA,1,A06,,26428863,26430736,26428863
A05p015130.1_BraROA,1,A05,Ent-kaurenoic acid oxidase 2 [Source:Projected from Arabidopsis thaliana (AT2G32440) UniProtKB/Swiss-Prot;Acc:Q9C5Y2],6686690,6690034,6686690
A06p054110.1_BraROA,1,A06,,28423615,28424607,28423615
A09p003300.1_BraROA,-1,A09,TCP20 [Source:Projected from Arabidopsis thaliana (AT3G27010) UniProtKB/TrEMBL;Acc:A0A178VAT1],1949335,1950171,1950171
A07p042190.1_BraROA,1,A07,,22874486,22875893,22874486
A07g507120.1_BraROA,1,A07,,18481736,18482659,18481736
A07g503350.1_BraROA,-1,A07,,6610502,6612048,6612048
A06p022630.1_BraROA,1,A06,,12130384,12132422,12130384
A08p006920.1_BraROA,1,A08,,3990373,3992211,3990373
A01p047320.1_BraROA,-1,A01,,26687634,26688550,26688550
A05p023570.1_BraROA,1,A05,,11410543,11413416,11410543
A04g502540.1_BraROA,-1,A04,,6076224,6079263,6079263
A03p054120.1_BraROA,1,A03,,23217550,23218089,23217550
A02p024660.1_BraROA,-1,A02,,12665764,12671150,12671150
A09p082300.1_BraROA,1,A09,,59630431,59632012,59630431
A05p013080.1_BraROA,-1,A05,,5693902,5696147,5696147
A03p004490.1_BraROA,1,A03,,1894596,1896431,1894596
A01g508020.1_BraROA,-1,A01,,22666970,22668707,22668707
A02g500830.1_BraROA,1,A02,,2599992,2601103,2599992
A05p024870.1_BraROA,1,A05,,12162156,12162716,12162156
A09g507660.1_BraROA,1,A09,,22172190,22174082,22172190
A03p068430.1_BraROA,1,A03,,29977185,29977715,29977185
A02p047290.1_BraROA,-1,A02,,29535162,29535492,29535492
A09g509390.1_BraROA,1,A09,,27603932,27604301,27603932
A05p005400.1_BraROA,1,A05,,2097021,2101364,2097021
A07g506260.1_BraROA,-1,A07,,14876097,14877364,14877364
A03p042730.1_BraROA,-1,A03,,17850933,17851668,17851668
A08p030210.1_BraROA,-1,A08,,18515174,18517062,18517062
A04p019350.1_BraROA,1,A04,MYC6.2 [Source:Projected from Arabidopsis thaliana (AT5G41315) UniProtKB/TrEMBL;Acc:A0A178UFB0],11588635,11591715,11588635
A01p058100.1_BraROA,-1,A01,,32975594,32978416,32978416
A02p015400.1_BraROA,1,A02,,6831980,6832468,6831980
A02p038960.1_BraROA,1,A02,,14738184,14740361,14738184
A07p022400.1_BraROA,1,A07,,13088161,13089156,13088161
A07p002250.1_BraROA,1,A07,,3966072,3974726,3966072
A03p051560.1_BraROA,-1,A03,,20452666,20457579,20457579
A02p004940.1_BraROA,-1,A02,Cysteine proteinase inhibitor [Source:Projected from Arabidopsis thaliana (AT5G12140) UniProtKB/TrEMBL;Acc:A0A178UCE6],2142347,2142723,2142723
A08p007840.1_BraROA,1,A08,,5187903,5188354,5187903
A03p057870.1_BraROA,1,A03,,25070815,25073630,25070815
A08p029430.1_BraROA,1,A08,,18241417,18242204,18241417
A06p035820.1_BraROA,-1,A06,,19446322,19448469,19448469
A03p061860.1_BraROA,1,A03,,26873416,26875487,26873416
A04g502900.1_BraROA,1,A04,,6524191,6524959,6524191
A03p063430.1_BraROA,1,A03,,27520877,27523212,27520877
A01p013730.1_BraROA,-1,A01,,6691950,6695211,6695211
A07p031930.1_BraROA,1,A07,,17593535,17598700,17593535
A05p001280.1_BraROA,1,A05,,137760,143057,137760
A04p032060.1_BraROA,-1,A04,,18744737,18746242,18746242
A02p004540.1_BraROA,-1,A02,,1970670,1970970,1970970
A09g510980.1_BraROA,-1,A09,,33468018,33475114,33475114
